Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SSM,SUSM,SUSMA,SSMA,SMP
2019,5,17,22.01,4.86,95.48,196.75,29.83,1.57,29.26,10.16,78.27,0.99,0.14,0.48
2019,5,18,20.96,1.18,95.36,138.56,30.65,2.0,29.78,9.48,75.33,0.83,-0.02,0.46
2019,5,19,19.55,0.63,95.34,140.75,32.99,3.51,31.23,8.79,72.4,0.68,-0.17,0.44
2019,5,20,18.7,0.0,95.43,143.25,32.65,3.11,30.87,8.1,69.46,0.52,-0.33,0.42
2019,5,21,19.19,0.85,95.43,154.25,32.01,2.41,30.37,8.31,66.99,0.39,-0.33,0.41
2019,5,22,20.74,2.12,95.39,163.81,30.87,2.59,29.78,8.51,64.52,0.25,-0.33,0.4
2019,5,23,21.51,0.88,95.37,141.69,31.52,2.52,30.18,8.71,62.04,0.12,-0.32,0.39
2019,5,24,20.58,0.59,95.38,235.31,32.62,2.38,30.92,9.67,61.66,0.06,-0.2,0.39
2019,5,25,21.22,3.89,95.3,281.19,31.47,4.09,30.37,10.63,61.28,0.01,-0.07,0.39
2019,5,26,21.94,5.62,95.2,256.0,31.9,2.91,30.51,11.59,60.89,-0.05,0.05,0.4
2019,5,27,21.82,1.74,95.15,166.75,32.85,2.07,31.45,12.82,62.54,-0.03,0.26,0.41
2019,5,28,22.06,6.94,95.15,158.75,32.08,1.86,31.19,14.06,64.2,-0.02,0.47,0.43
2019,5,29,22.19,7.45,95.19,290.25,28.46,3.67,28.19,15.29,65.85,0.0,0.67,0.44
2019,5,30,21.5,4.73,95.14,273.69,29.29,3.3,28.94,14.81,69.42,0.11,0.62,0.46
2019,5,31,21.9,3.1,95.23,260.31,28.26,2.23,27.89,14.33,73.0,0.22,0.56,0.48
2019,6,1,21.28,3.39,95.24,304.94,29.98,3.16,29.2,13.84,76.57,0.32,0.5,0.5
2019,6,2,22.45,15.41,95.19,261.31,30.34,2.65,29.64,15.84,81.75,0.52,0.9,0.53
2019,6,3,22.24,1.38,95.28,207.0,28.04,3.4,27.66,17.84,86.93,0.72,1.3,0.57
2019,6,4,22.39,11.8,95.19,241.75,29.81,3.94,28.73,19.84,92.11,0.91,1.7,0.61
2019,6,5,22.92,12.65,95.18,204.88,28.78,3.3,28.33,18.02,94.3,1.02,1.36,0.62
2019,6,6,22.77,0.67,95.16,199.19,28.81,2.47,28.12,16.2,96.49,1.12,1.01,0.62
2019,6,7,23.03,2.8,95.23,239.31,28.99,1.87,28.63,14.39,98.68,1.22,0.66,0.62
2019,6,8,22.4,0.48,95.26,265.38,28.37,2.72,27.94,13.44,96.16,1.13,0.48,0.6
2019,6,9,20.33,2.58,95.24,224.19,29.44,4.57,28.44,12.5,93.64,1.04,0.3,0.58
2019,6,10,19.85,0.1,95.21,216.81,28.65,4.25,27.68,11.55,91.11,0.95,0.13,0.56
2019,6,11,20.26,0.08,95.23,229.25,29.15,6.09,28.17,11.28,87.8,0.84,0.1,0.54
2019,6,12,20.7,0.0,95.28,239.0,28.79,5.43,28.29,11.01,84.48,0.73,0.08,0.52
2019,6,13,20.41,0.17,95.33,254.25,28.64,4.62,27.92,10.74,81.17,0.62,0.05,0.5
2019,6,14,18.53,1.21,95.32,253.38,29.08,5.89,28.13,10.01,78.22,0.52,-0.08,0.48
2019,6,15,19.19,4.04,95.31,268.06,30.04,4.44,28.96,9.29,75.26,0.43,-0.21,0.46
2019,6,16,20.95,0.49,95.33,263.0,30.33,4.14,29.32,8.56,72.31,0.34,-0.33,0.44
2019,6,17,19.99,0.0,95.36,275.56,30.42,4.55,29.47,8.87,69.61,0.25,-0.24,0.43
2019,6,18,20.05,0.13,95.28,265.12,28.76,3.72,28.33,9.18,66.91,0.17,-0.14,0.42
2019,6,19,20.65,1.67,95.18,263.44,30.69,2.92,29.4,9.49,64.2,0.08,-0.05,0.4
2019,6,20,18.88,0.11,95.2,277.25,29.94,4.47,28.95,9.9,63.25,0.08,0.09,0.4
2019,6,21,19.19,0.29,95.18,262.75,27.83,2.98,27.26,10.32,62.29,0.08,0.24,0.4
2019,6,22,20.57,0.44,95.1,263.44,28.55,3.78,27.65,10.73,61.34,0.08,0.38,0.4
2019,6,23,19.69,2.02,95.03,257.75,28.12,3.59,27.49,10.78,62.54,0.21,0.41,0.4
2019,6,24,19.67,1.25,95.11,269.62,29.51,3.41,28.47,10.82,63.75,0.33,0.44,0.41
2019,6,25,20.9,2.05,95.26,253.88,29.55,3.83,28.33,10.87,64.96,0.46,0.47,0.42
2019,6,26,21.42,3.46,95.37,256.69,27.03,2.46,26.6,9.71,63.73,0.44,0.2,0.4
2019,6,27,20.61,0.94,95.21,264.69,29.15,3.9,28.32,8.55,62.5,0.42,-0.06,0.39
2019,6,28,19.87,0.1,95.21,269.94,29.54,4.34,28.6,7.38,61.28,0.4,-0.32,0.38
2019,6,29,19.95,0.0,95.2,271.69,29.93,4.8,28.87,7.11,58.9,0.29,-0.38,0.36
2019,6,30,19.87,0.0,95.21,271.38,28.07,5.17,27.58,6.84,56.52,0.18,-0.45,0.35
2019,7,1,19.84,0.03,95.12,265.0,30.34,4.15,29.08,6.56,54.14,0.07,-0.51,0.33
2019,7,2,20.4,0.0,95.19,257.31,28.47,3.67,27.8,6.5,52.19,-0.03,-0.52,0.32
2019,7,3,20.45,0.01,95.27,253.81,28.11,3.59,27.58,6.44,50.24,-0.13,-0.54,0.31
2019,7,4,20.82,0.96,95.27,246.25,27.69,4.29,27.26,6.38,48.28,-0.24,-0.56,0.3
2019,7,5,20.08,0.39,95.19,248.56,28.7,5.3,27.82,6.12,46.68,-0.32,-0.6,0.29
2019,7,6,20.3,0.33,95.22,250.38,27.72,4.82,27.16,5.87,45.07,-0.41,-0.65,0.28
2019,7,7,19.48,0.06,95.28,252.44,28.22,5.61,27.6,5.62,43.46,-0.49,-0.7,0.27
2019,7,8,19.59,0.02,95.38,262.94,29.37,4.82,28.27,6.22,42.25,-0.55,-0.58,0.27
2019,7,9,19.58,0.5,95.36,257.25,28.76,4.68,27.75,6.82,41.05,-0.6,-0.45,0.26
2019,7,10,19.48,6.44,95.36,268.12,27.67,4.2,26.9,7.43,39.84,-0.66,-0.32,0.26
2019,7,11,18.56,0.86,95.51,290.56,28.01,4.73,27.15,9.46,42.87,-0.51,0.04,0.29
2019,7,12,19.26,1.57,95.51,252.25,29.28,2.88,28.16,11.5,45.9,-0.36,0.41,0.31
2019,7,13,20.33,8.09,95.51,269.25,29.26,1.67,28.23,13.53,48.93,-0.22,0.77,0.34
2019,7,14,21.83,17.57,95.49,267.69,27.3,2.32,26.9,13.61,51.84,-0.11,0.78,0.36
2019,7,15,20.05,1.21,95.34,265.0,28.72,2.32,27.69,13.68,54.75,-0.01,0.78,0.37
2019,7,16,20.23,0.62,95.34,285.81,27.67,4.02,26.76,13.76,57.66,0.1,0.79,0.39
2019,7,17,19.66,0.83,95.2,293.44,28.89,5.09,27.67,12.59,61.24,0.21,0.58,0.4
2019,7,18,19.83,5.65,95.08,304.44,24.98,5.62,24.54,11.42,64.82,0.33,0.37,0.42
2019,7,19,20.75,1.34,94.95,282.69,26.1,3.75,25.43,10.25,68.4,0.44,0.16,0.43
2019,7,20,19.79,0.13,95.0,259.06,27.04,3.12,26.4,10.06,67.48,0.4,0.13,0.42
2019,7,21,19.79,0.2,95.02,252.19,28.62,4.7,27.6,9.88,66.56,0.35,0.09,0.42
2019,7,22,20.69,4.08,95.1,256.44,25.7,3.34,25.25,9.69,65.64,0.31,0.05,0.41
2019,7,23,19.93,10.82,95.16,270.88,26.8,5.55,26.13,9.83,65.32,0.29,0.07,0.41
2019,7,24,20.15,0.73,95.28,271.12,27.66,3.93,26.79,9.97,64.99,0.27,0.09,0.41
2019,7,25,19.65,6.6,95.38,269.06,27.4,3.29,26.75,10.11,64.67,0.25,0.11,0.41
2019,7,26,19.65,0.38,95.37,270.5,27.04,4.91,26.35,9.38,63.28,0.2,-0.02,0.4
2019,7,27,19.55,0.02,95.35,264.88,27.41,3.86,26.49,8.64,61.89,0.14,-0.15,0.39
2019,7,28,19.37,0.45,95.29,271.62,27.4,4.24,26.73,7.9,60.51,0.09,-0.28,0.37
2019,7,29,19.71,0.56,95.29,263.25,28.15,4.38,27.23,7.56,58.48,0.02,-0.33,0.36
2019,7,30,18.54,0.03,95.42,270.88,27.9,5.52,26.99,7.22,56.46,-0.05,-0.39,0.35
2019,7,31,18.08,0.0,95.45,275.19,28.23,4.02,27.41,6.88,54.44,-0.12,-0.45,0.34
2019,8,1,19.47,0.01,95.41,267.75,29.37,4.3,28.29,6.81,52.57,-0.18,-0.47,0.32
2019,8,2,19.13,0.02,95.41,266.81,27.97,5.58,27.27,6.75,50.69,-0.25,-0.48,0.31
2019,8,3,19.55,0.16,95.49,252.44,27.47,5.22,26.91,6.68,48.82,-0.32,-0.5,0.3
2019,8,4,17.8,0.94,95.39,258.06,28.01,5.42,27.08,6.69,47.96,-0.35,-0.51,0.3
2019,8,5,19.21,0.92,95.38,259.81,25.94,5.59,25.58,6.7,47.1,-0.38,-0.52,0.29
2019,8,6,18.69,4.16,95.25,256.94,27.32,7.43,26.53,6.71,46.24,-0.42,-0.53,0.29
2019,8,7,20.19,3.65,95.2,254.25,26.15,4.84,25.91,6.57,45.97,-0.44,-0.56,0.29
2019,8,8,20.43,11.72,95.13,255.25,27.08,5.73,26.69,6.44,45.7,-0.46,-0.59,0.28
2019,8,9,20.44,6.01,95.27,254.69,26.77,4.56,26.37,6.3,45.42,-0.48,-0.62,0.28
2019,8,10,19.08,0.04,95.29,270.38,27.13,5.48,26.62,6.36,44.38,-0.52,-0.62,0.28
2019,8,11,19.15,0.61,95.26,276.5,27.9,4.27,27.05,6.42,43.33,-0.56,-0.62,0.27
2019,8,12,18.83,1.75,95.23,288.5,28.34,4.59,27.4,6.48,42.29,-0.6,-0.62,0.27
2019,8,13,19.95,3.29,95.27,275.06,27.77,4.73,27.05,7.28,41.95,-0.62,-0.51,0.27
2019,8,14,21.06,3.3,95.38,265.19,27.53,3.41,26.45,8.09,41.62,-0.65,-0.41,0.27
2019,8,15,20.05,1.09,95.45,282.88,27.73,4.4,26.83,8.89,41.28,-0.67,-0.3,0.28
2019,8,16,20.89,21.35,95.38,279.5,27.11,4.11,26.48,10.34,45.11,-0.57,-0.11,0.31
2019,8,17,21.48,13.43,95.29,273.19,25.63,5.34,25.36,11.78,48.93,-0.48,0.09,0.33
2019,8,18,21.41,21.52,95.42,267.56,24.12,3.75,24.08,13.22,52.75,-0.38,0.28,0.36
2019,8,19,21.99,15.71,95.47,266.94,26.25,2.35,25.8,12.42,56.51,-0.29,0.13,0.38
2019,8,20,22.48,12.93,95.43,274.0,25.2,2.72,25.17,11.62,60.26,-0.19,-0.02,0.4
2019,8,21,21.73,11.95,95.39,285.19,24.66,3.89,24.46,10.83,64.02,-0.1,-0.17,0.41
2019,8,22,21.17,1.19,95.38,270.56,24.62,2.98,24.35,10.25,64.67,-0.11,-0.27,0.41
2019,8,23,20.42,3.39,95.44,259.12,24.3,3.88,24.24,9.66,65.32,-0.12,-0.38,0.41
2019,8,24,20.51,0.05,95.44,258.38,24.82,3.3,24.4,9.08,65.98,-0.13,-0.49,0.42
2019,8,25,19.76,0.76,95.4,251.88,25.31,4.31,24.85,9.23,64.84,-0.19,-0.49,0.41
2019,8,26,19.84,0.76,95.39,250.62,26.18,4.83,25.51,9.38,63.71,-0.25,-0.5,0.4
2019,8,27,19.77,0.06,95.34,250.75,26.26,3.13,25.49,9.53,62.57,-0.31,-0.5,0.4
2019,8,28,19.98,2.41,95.36,257.5,26.38,3.85,25.83,9.06,61.6,-0.36,-0.6,0.39
2019,8,29,21.32,11.64,95.38,244.25,25.93,3.58,25.4,8.59,60.62,-0.41,-0.69,0.38
2019,8,30,19.94,0.37,95.22,266.69,25.33,4.66,25.05,8.12,59.65,-0.47,-0.79,0.38
2019,8,31,20.65,0.77,95.12,254.69,25.82,5.34,25.35,8.33,58.55,-0.52,-0.78,0.37
2019,9,1,20.73,1.45,95.31,255.75,24.84,4.29,24.65,8.54,57.45,-0.58,-0.77,0.36
2019,9,2,20.9,3.31,95.41,260.88,25.09,4.19,24.94,8.75,56.35,-0.64,-0.75,0.36
2019,9,3,21.17,6.29,95.33,253.56,25.98,4.29,25.42,8.25,55.58,-0.68,-0.85,0.35
2019,9,4,20.25,1.38,95.29,255.75,25.32,6.16,24.99,7.75,54.82,-0.73,-0.94,0.35
2019,9,5,20.37,0.99,95.26,256.75,26.14,6.52,25.63,7.25,54.05,-0.78,-1.04,0.34
2019,9,6,21.02,0.54,95.26,256.69,26.27,5.13,25.96,7.16,52.44,-0.84,-1.07,0.33
2019,9,7,20.48,0.34,95.33,258.12,26.7,5.34,26.22,7.07,50.82,-0.91,-1.1,0.32
2019,9,8,20.3,0.28,95.44,256.69,26.94,4.49,26.3,6.98,49.21,-0.98,-1.12,0.31
2019,9,9,20.4,0.02,95.37,264.81,26.2,4.36,25.86,9.19,51.32,-0.95,-0.83,0.34
2019,9,10,21.5,0.91,95.34,254.5,27.73,2.77,27.03,11.39,53.44,-0.91,-0.54,0.36
2019,9,11,22.02,7.65,95.46,241.62,26.27,2.56,25.88,13.59,55.56,-0.88,-0.25,0.38
2019,9,12,21.87,6.5,95.61,251.06,25.28,3.37,25.02,13.82,58.3,-0.85,-0.26,0.4
2019,9,13,21.41,8.24,95.64,250.5,25.25,2.24,24.99,14.04,61.03,-0.81,-0.27,0.42
2019,9,14,21.23,3.67,95.57,262.0,26.53,2.39,25.83,14.26,63.76,-0.77,-0.28,0.43
2019,9,15,21.27,3.58,95.56,280.12,25.98,3.41,25.59,14.8,67.67,-0.7,-0.21,0.46
2019,9,16,21.5,16.89,95.38,280.06,26.49,5.52,26.12,15.34,71.59,-0.63,-0.14,0.48
2019,9,17,21.48,7.71,95.31,254.19,25.01,3.45,24.69,15.89,75.5,-0.56,-0.08,0.5
2019,9,18,22.15,6.69,95.3,252.31,26.32,2.84,25.84,17.5,81.3,-0.45,0.14,0.54
2019,9,19,21.65,4.47,95.4,250.88,24.73,1.86,24.59,19.1,87.1,-0.33,0.35,0.58
2019,9,20,20.17,0.25,95.45,244.12,24.9,1.32,24.7,20.71,92.89,-0.21,0.56,0.62
2019,9,21,21.72,0.99,95.37,206.56,26.95,1.23,26.11,22.2,108.64,0.18,0.79,0.72
2019,9,22,22.9,30.31,95.4,269.88,24.24,2.38,24.56,23.69,124.38,0.57,1.02,0.81
2019,9,23,22.61,27.16,95.39,229.44,25.15,3.27,24.96,25.18,140.12,0.96,1.25,0.9
2019,9,24,22.41,29.99,95.38,201.19,25.12,3.34,24.88,24.02,141.82,0.99,1.04,0.9
2019,9,25,22.58,20.3,95.46,144.56,24.21,4.02,24.14,22.86,143.51,1.01,0.82,0.91
2019,9,26,21.44,3.26,95.81,174.56,23.87,3.39,24.05,21.69,145.21,1.04,0.61,0.91
2019,9,27,20.78,1.01,95.91,124.25,25.01,2.85,24.95,21.59,143.48,0.97,0.57,0.9
2019,9,28,21.65,0.55,95.82,142.56,25.19,2.04,24.83,21.49,141.75,0.89,0.54,0.89
2019,9,29,21.08,0.98,95.87,120.44,24.44,3.44,24.26,21.39,140.02,0.82,0.51,0.88
2019,9,30,20.29,1.41,95.84,101.69,23.05,3.8,23.27,21.46,139.82,0.79,0.5,0.88
2019,10,1,21.0,4.76,95.76,187.88,24.65,2.23,24.78,21.54,139.61,0.75,0.48,0.88
2019,10,2,21.67,3.23,95.72,144.5,25.65,2.12,25.49,21.61,139.4,0.72,0.47,0.88
2019,10,3,21.78,2.46,95.68,151.44,25.95,0.88,25.37,22.21,141.35,0.75,0.56,0.89
2019,10,4,22.19,5.22,95.62,207.81,25.87,1.27,25.42,22.82,143.29,0.78,0.64,0.91
2019,10,5,22.3,4.79,95.54,170.69,24.91,2.55,24.75,23.42,145.24,0.81,0.72,0.92
2019,10,6,22.0,0.95,95.6,140.69,25.44,0.95,24.98,23.56,145.94,0.82,0.75,0.92
2019,10,7,22.39,20.36,95.63,165.56,25.15,1.77,24.87,23.7,146.65,0.82,0.77,0.93
2019,10,8,22.14,5.85,95.55,163.31,26.03,1.87,25.65,23.83,147.35,0.82,0.79,0.93
2019,10,9,22.69,1.4,95.51,185.31,25.75,1.93,25.48,23.36,146.48,0.79,0.72,0.93
2019,10,10,22.33,0.68,95.58,158.75,25.01,2.97,24.9,22.89,145.61,0.75,0.65,0.92
2019,10,11,22.2,1.42,95.57,146.75,25.2,1.65,24.88,22.42,144.74,0.72,0.57,0.91
2019,10,12,21.83,1.74,95.59,123.12,25.38,1.92,24.9,23.13,145.66,0.76,0.73,0.92
2019,10,13,22.2,3.71,95.64,91.88,24.88,1.43,24.67,23.83,146.59,0.79,0.89,0.93
2019,10,14,22.19,0.5,95.65,82.31,24.94,2.23,24.78,24.54,147.52,0.83,1.04,0.94
2019,10,15,22.33,2.28,95.62,59.69,24.48,2.53,24.44,24.73,150.16,0.92,1.09,0.95
2019,10,16,22.01,18.73,95.62,63.0,23.83,2.7,23.85,24.92,152.8,1.01,1.13,0.97
2019,10,17,21.46,6.74,95.63,73.88,24.2,2.57,23.85,25.11,155.45,1.1,1.17,0.98
2019,10,18,21.99,12.33,95.64,119.62,24.27,1.58,24.07,25.17,156.04,1.13,1.2,0.99
2019,10,19,21.95,4.78,95.69,83.56,24.22,2.48,23.93,25.22,156.64,1.16,1.23,0.99
2019,10,20,21.84,6.26,95.67,68.75,23.92,2.89,23.76,25.28,157.23,1.19,1.25,0.99
2019,10,21,21.62,15.01,95.56,59.94,23.67,1.55,23.45,24.96,157.1,1.19,1.21,0.99
2019,10,22,22.03,25.11,95.45,273.75,24.67,2.42,24.41,24.64,156.98,1.2,1.16,0.99
2019,10,23,21.81,3.4,95.44,273.88,24.19,2.5,24.09,24.32,156.85,1.21,1.11,0.98
2019,10,24,21.48,0.13,95.52,235.69,23.83,3.4,23.66,24.04,155.9,1.18,1.08,0.98
2019,10,25,20.9,3.8,95.59,194.44,23.18,2.32,23.11,23.77,154.94,1.15,1.04,0.97
2019,10,26,21.15,0.34,95.64,191.81,23.8,3.34,23.64,23.49,153.99,1.12,1.01,0.96
2019,10,27,21.48,4.05,95.68,158.88,24.23,0.95,23.98,24.05,154.99,1.15,1.12,0.97
2019,10,28,21.62,2.25,95.71,75.69,23.52,2.75,23.48,24.62,155.98,1.19,1.23,0.98
2019,10,29,20.11,6.17,95.71,46.19,22.38,5.46,22.54,25.18,156.98,1.23,1.34,0.99
2019,10,30,21.86,14.05,95.62,106.81,23.1,4.34,23.17,24.34,156.43,1.22,1.21,0.98
2019,10,31,21.86,2.52,95.63,140.56,23.26,4.52,23.25,23.5,155.88,1.2,1.08,0.97
2019,11,1,21.43,0.13,95.66,131.94,24.51,2.03,24.25,22.66,155.33,1.19,0.94,0.97
2019,11,2,21.29,0.05,95.73,91.69,23.87,1.44,23.76,21.82,152.91,1.13,0.81,0.95
2019,11,3,21.26,0.99,95.83,67.06,24.01,1.83,23.9,20.98,150.5,1.07,0.68,0.93
2019,11,4,20.32,0.1,95.86,54.88,23.92,1.42,23.99,20.14,148.08,1.01,0.55,0.91
2019,11,5,20.43,0.0,95.69,144.5,24.37,1.43,24.59,21.64,148.36,1.03,0.8,0.92
2019,11,6,21.0,0.08,95.54,189.62,25.3,1.65,25.46,23.15,148.65,1.05,1.05,0.93
2019,11,7,21.58,7.35,95.5,135.12,24.97,1.06,24.78,24.65,148.93,1.07,1.3,0.94
2019,11,8,22.48,11.43,95.54,202.88,24.74,1.32,24.77,24.03,150.07,1.1,1.21,0.95
2019,11,9,22.49,18.74,95.56,135.88,24.3,2.2,24.3,23.4,151.21,1.14,1.11,0.95
2019,11,10,21.72,6.42,95.58,78.56,25.39,1.95,25.26,22.78,152.34,1.17,1.02,0.95
2019,11,11,20.51,0.39,95.62,66.44,23.2,1.6,23.32,22.34,150.61,1.13,0.95,0.94
2019,11,12,20.45,0.07,95.73,64.31,22.45,2.14,22.55,21.91,148.88,1.09,0.89,0.93
2019,11,13,20.61,0.05,95.79,57.31,23.16,2.73,22.92,21.47,147.15,1.05,0.83,0.92
2019,11,14,21.27,4.56,95.75,71.94,23.63,2.8,23.34,21.02,145.53,1.01,0.75,0.91
2019,11,15,21.56,1.44,95.71,68.38,23.94,2.91,23.69,20.57,143.92,0.97,0.68,0.89
2019,11,16,21.52,1.69,95.72,67.56,24.08,2.34,23.8,20.12,142.3,0.93,0.6,0.88
2019,11,17,20.36,0.33,95.75,45.06,23.71,1.48,23.51,20.55,140.49,0.88,0.67,0.88
2019,11,18,21.91,1.49,95.73,57.94,24.18,3.3,24.0,20.99,138.68,0.83,0.74,0.87
2019,11,19,21.5,0.47,95.71,84.12,24.46,2.23,24.21,21.42,136.87,0.78,0.81,0.86
2019,11,20,21.85,3.6,95.66,67.12,23.9,2.95,23.73,20.56,136.03,0.76,0.69,0.85
2019,11,21,21.74,2.33,95.74,72.56,24.13,4.23,23.96,19.7,135.2,0.74,0.57,0.84
2019,11,22,20.33,0.47,95.86,47.06,23.04,3.09,22.76,18.84,134.36,0.72,0.45,0.83
2019,11,23,19.53,0.12,95.86,42.94,22.33,3.66,22.1,18.45,132.0,0.67,0.41,0.82
2019,11,24,20.3,0.06,95.82,60.31,22.98,2.76,22.65,18.06,129.65,0.63,0.36,0.8
2019,11,25,20.15,0.03,95.78,51.25,22.89,3.91,22.6,17.66,127.3,0.58,0.32,0.79
2019,11,26,19.81,1.9,95.71,58.94,22.55,3.87,22.38,18.58,126.28,0.57,0.47,0.79
2019,11,27,20.9,3.97,95.66,60.88,23.34,3.87,23.21,19.5,125.26,0.56,0.61,0.79
2019,11,28,21.67,2.83,95.71,63.06,23.42,4.35,23.39,20.42,124.24,0.55,0.75,0.79
2019,11,29,21.69,2.25,95.71,57.81,23.99,3.78,23.9,21.54,128.49,0.66,0.96,0.82
2019,11,30,21.85,3.32,95.68,59.69,23.5,3.96,23.39,22.66,132.74,0.78,1.16,0.84
2019,12,1,22.16,14.44,95.69,91.5,23.78,2.67,23.69,23.78,137.0,0.9,1.36,0.87
2019,12,2,21.11,3.57,95.8,71.81,23.01,2.91,22.94,22.42,137.11,0.93,1.18,0.87
2019,12,3,20.48,1.08,95.8,58.06,22.8,4.45,22.73,21.07,137.23,0.95,1.0,0.86
2019,12,4,19.99,0.07,95.89,64.19,22.53,5.0,22.47,19.71,137.34,0.98,0.82,0.85
2019,12,5,18.84,0.0,96.0,49.94,21.62,4.54,21.5,19.51,135.47,0.96,0.82,0.84
2019,12,6,18.33,0.0,95.96,47.5,21.26,3.73,21.04,19.3,133.6,0.94,0.82,0.83
2019,12,7,19.5,0.53,95.86,58.31,22.14,4.41,21.99,19.1,131.73,0.92,0.82,0.82
2019,12,8,19.42,0.11,95.94,80.94,22.37,3.46,22.08,18.33,129.6,0.9,0.73,0.8
2019,12,9,18.74,0.03,95.94,63.38,21.94,3.67,21.67,17.57,127.48,0.87,0.63,0.79
2019,12,10,18.12,0.01,95.83,55.81,21.53,2.82,21.23,16.81,125.35,0.85,0.54,0.77
2019,12,11,18.28,0.0,95.72,59.12,22.52,1.88,22.1,17.23,123.07,0.82,0.64,0.76
2019,12,12,18.51,0.01,95.74,61.06,22.65,2.12,22.11,17.64,120.78,0.79,0.74,0.75
2019,12,13,19.92,0.83,95.82,68.75,23.61,2.62,23.02,18.06,118.5,0.76,0.84,0.74
2019,12,14,20.65,5.49,95.95,71.81,22.86,3.66,22.75,17.26,117.21,0.76,0.76,0.73
2019,12,15,19.3,0.22,95.88,70.88,22.9,3.11,22.51,16.46,115.92,0.77,0.69,0.72
2019,12,16,19.64,0.14,95.85,61.44,23.23,3.21,22.67,15.67,114.64,0.77,0.61,0.71
2019,12,17,18.64,0.04,95.9,56.44,22.87,4.34,22.55,15.29,112.24,0.76,0.61,0.69
2019,12,18,19.25,0.02,95.92,51.81,23.3,3.66,22.76,14.92,109.84,0.74,0.62,0.68
2019,12,19,19.03,0.0,95.86,60.94,23.14,3.8,22.68,14.54,107.45,0.73,0.62,0.66
2019,12,20,19.03,0.0,95.8,66.0,23.12,2.83,22.55,14.27,104.86,0.72,0.64,0.65
2019,12,21,18.78,0.0,95.82,81.25,22.72,2.18,22.23,14.01,102.28,0.71,0.65,0.63
2019,12,22,18.48,0.0,95.83,78.56,23.36,2.62,22.73,13.74,99.69,0.7,0.67,0.62
2019,12,23,17.37,0.0,95.81,62.38,22.69,2.28,22.04,13.53,97.78,0.71,0.69,0.6
2019,12,24,19.3,1.56,95.88,61.12,23.65,1.83,22.81,13.32,95.86,0.71,0.7,0.59
2019,12,25,20.12,0.61,95.86,71.31,24.27,3.82,23.59,13.11,93.94,0.71,0.72,0.58
2019,12,26,18.91,0.06,95.8,77.25,24.92,1.88,23.9,12.64,91.79,0.71,0.7,0.57
2019,12,27,18.23,0.0,95.7,70.44,24.26,2.73,23.31,12.17,89.64,0.7,0.68,0.55
2019,12,28,18.17,0.0,95.78,67.88,23.71,3.45,22.86,11.71,87.49,0.7,0.66,0.54
2019,12,29,18.46,0.0,95.82,70.75,23.91,2.85,23.02,11.62,85.58,0.7,0.72,0.53
2019,12,30,18.56,0.07,95.85,76.88,23.98,2.38,22.98,11.54,83.66,0.71,0.77,0.52
2019,12,31,19.29,0.2,95.88,82.25,24.56,2.76,23.56,11.46,81.75,0.71,0.82,0.5
2020,1,1,19.78,0.12,95.9,82.12,24.87,2.9,23.91,10.98,79.72,0.71,0.78,0.49
2020,1,2,19.9,0.0,96.0,99.06,25.84,1.95,24.72,10.51,77.69,0.71,0.74,0.48
2020,1,3,19.71,0.0,95.91,106.38,26.09,1.86,24.93,10.03,75.65,0.71,0.7,0.46
2020,1,4,20.27,0.0,95.73,122.5,26.95,2.38,25.65,9.86,73.76,0.71,0.72,0.45
2020,1,5,20.4,0.01,95.73,106.62,26.39,2.44,25.22,9.69,71.88,0.72,0.74,0.44
2020,1,6,19.59,0.11,95.92,88.62,25.4,4.3,24.3,9.51,69.98,0.72,0.76,0.43
2020,1,7,18.41,0.05,95.92,76.5,24.66,3.7,23.63,9.01,67.86,0.71,0.69,0.42
2020,1,8,17.45,0.01,95.85,82.06,24.75,1.8,23.6,8.5,65.74,0.7,0.62,0.4
2020,1,9,16.94,0.0,95.84,83.75,24.62,1.52,23.37,7.99,63.62,0.68,0.56,0.39
2020,1,10,17.25,0.0,95.86,74.25,23.8,3.89,22.74,7.71,61.45,0.66,0.53,0.37
2020,1,11,14.98,0.0,95.94,64.12,22.82,3.02,21.74,7.42,59.27,0.64,0.51,0.36
2020,1,12,16.79,0.0,95.87,70.88,23.59,2.82,22.53,7.14,57.1,0.62,0.48,0.35
2020,1,13,16.7,0.0,95.74,84.25,24.22,1.45,22.88,6.87,55.11,0.6,0.46,0.34
2020,1,14,14.5,0.0,95.72,84.06,23.71,2.26,22.49,6.59,53.13,0.58,0.43,0.32
2020,1,15,13.06,0.0,95.78,72.62,22.48,1.74,21.37,6.32,51.14,0.56,0.4,0.31
2020,1,16,14.61,0.0,95.78,86.69,22.99,1.34,21.84,6.34,49.5,0.55,0.48,0.3
2020,1,17,16.51,0.0,95.79,91.81,24.69,2.55,23.32,6.37,47.85,0.54,0.55,0.29
2020,1,18,19.69,0.96,95.77,83.56,25.42,4.12,24.35,6.39,46.21,0.52,0.62,0.28
2020,1,19,18.76,0.32,95.82,84.88,25.68,2.68,24.44,6.0,44.74,0.51,0.53,0.27
2020,1,20,16.33,0.0,95.91,76.31,25.45,2.61,24.13,5.6,43.26,0.49,0.44,0.26
2020,1,21,14.77,0.0,95.99,65.19,24.34,2.95,23.13,5.21,41.79,0.48,0.34,0.25
