Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SMP,SSMA,SUSMA
2019,5,5,4.15,0.0,98.35,225.0,36.14,2.7,33.56,8.35,2.4,0.1,-0.25,-0.38
2019,5,6,1.83,0.0,98.2,245.0,35.37,4.25,33.67,8.37,2.41,0.1,-0.25,-0.38
2019,5,7,3.01,0.0,98.08,233.12,35.57,4.57,33.88,8.4,2.41,0.1,-0.25,-0.37
2019,5,8,7.49,0.0,98.15,228.62,35.23,3.7,33.08,8.43,2.42,0.1,-0.25,-0.36
2019,5,9,11.35,0.0,98.16,226.56,34.05,4.14,31.85,8.93,2.66,0.11,-0.06,-0.19
2019,5,10,14.14,0.02,98.15,228.31,34.66,5.09,31.89,9.43,2.91,0.11,0.13,-0.02
2019,5,11,16.69,3.45,98.26,238.06,35.6,3.95,32.98,9.94,3.16,0.12,0.32,0.15
2019,5,12,15.54,2.05,98.16,254.38,36.67,2.81,33.82,10.79,3.62,0.14,0.67,0.42
2019,5,13,15.42,0.54,98.05,241.25,35.6,3.91,33.11,11.64,4.08,0.15,1.02,0.68
2019,5,14,14.33,1.78,97.99,221.69,34.93,4.93,33.05,12.5,4.54,0.16,1.38,0.95
2019,5,15,15.24,0.58,98.14,247.38,35.38,4.66,32.82,13.4,4.4,0.17,1.19,1.18
2019,5,16,15.33,3.34,98.28,251.38,33.68,4.49,31.75,14.3,4.26,0.18,1.01,1.41
2019,5,17,18.17,8.59,98.33,256.5,29.94,7.55,29.03,15.2,4.13,0.18,0.82,1.64
2019,5,18,18.26,0.03,98.3,249.19,32.3,1.83,30.38,14.38,3.91,0.17,0.66,1.37
2019,5,19,17.02,0.0,98.31,232.0,33.76,2.29,31.9,13.57,3.69,0.16,0.5,1.09
2019,5,20,15.79,0.0,98.34,248.44,35.0,2.91,32.8,12.76,3.48,0.15,0.34,0.82
2019,5,21,15.74,0.0,98.19,224.88,36.77,2.34,34.0,12.5,3.39,0.15,0.27,0.71
2019,5,22,14.89,0.0,98.02,234.38,37.8,2.58,34.95,12.23,3.3,0.15,0.21,0.59
2019,5,23,13.84,0.0,97.96,243.0,37.19,4.2,34.77,11.97,3.21,0.14,0.14,0.48
2019,5,24,15.31,0.01,98.04,260.44,37.27,3.66,34.49,11.28,2.99,0.13,0.0,0.28
2019,5,25,10.23,0.0,98.06,223.25,37.87,3.6,35.26,10.6,2.76,0.13,-0.13,0.09
2019,5,26,10.32,0.0,97.89,237.06,37.41,4.87,35.44,9.92,2.54,0.12,-0.27,-0.11
2019,5,27,10.32,0.0,97.93,249.81,37.9,3.23,35.23,9.63,2.55,0.11,-0.25,-0.17
2019,5,28,9.87,0.0,97.85,252.75,39.22,2.36,36.23,9.35,2.57,0.11,-0.22,-0.24
2019,5,29,10.69,0.0,97.78,248.38,40.16,2.51,37.33,9.06,2.58,0.11,-0.2,-0.3
2019,5,30,11.57,0.0,97.7,246.06,40.58,3.27,37.62,9.06,2.58,0.11,-0.21,-0.3
2019,5,31,13.72,0.66,97.72,236.31,40.12,3.5,37.16,9.05,2.57,0.11,-0.22,-0.29
2019,6,1,13.56,0.28,97.76,250.75,40.78,3.08,38.36,9.05,2.56,0.11,-0.23,-0.29
2019,6,2,8.97,0.01,97.72,252.38,41.01,3.4,38.58,8.97,2.55,0.11,-0.24,-0.31
2019,6,3,9.95,0.0,97.69,250.12,40.86,5.15,38.65,8.9,2.53,0.1,-0.25,-0.33
2019,6,4,12.33,0.0,97.72,254.25,39.69,5.02,37.62,8.82,2.52,0.1,-0.26,-0.36
2019,6,5,15.02,0.0,97.72,244.5,39.76,3.62,37.34,8.94,2.57,0.11,-0.23,-0.32
2019,6,6,16.09,0.33,97.77,250.25,41.3,1.97,38.23,9.07,2.62,0.11,-0.2,-0.29
2019,6,7,12.4,0.64,97.87,262.62,41.03,3.59,37.51,9.19,2.68,0.11,-0.18,-0.26
2019,6,8,8.52,0.0,97.78,255.38,41.03,2.12,37.93,9.06,2.64,0.11,-0.21,-0.31
2019,6,9,9.91,0.0,97.59,246.94,41.3,2.63,38.44,8.93,2.61,0.11,-0.25,-0.36
2019,6,10,12.33,0.0,97.47,248.81,41.14,2.21,38.44,8.8,2.57,0.1,-0.28,-0.41
2019,6,11,14.73,0.11,97.39,235.5,40.93,3.92,38.4,9.12,2.74,0.11,-0.23,-0.34
2019,6,12,17.14,0.4,97.5,219.62,40.51,6.12,36.7,9.45,2.91,0.11,-0.17,-0.26
2019,6,13,19.26,2.92,97.7,191.62,36.26,5.01,33.26,9.77,3.08,0.12,-0.11,-0.19
2019,6,14,20.1,0.59,97.71,224.12,38.42,3.34,34.56,9.71,2.94,0.12,-0.18,-0.23
2019,6,15,19.79,0.26,97.76,217.19,37.73,2.48,34.28,9.65,2.81,0.12,-0.24,-0.27
2019,6,16,20.72,0.31,97.82,224.81,37.73,3.55,34.44,9.59,2.67,0.11,-0.31,-0.31
2019,6,17,19.19,0.32,97.78,223.81,37.41,3.09,34.51,9.53,2.68,0.11,-0.32,-0.34
2019,6,18,21.39,0.6,97.61,179.81,35.56,3.72,32.05,9.48,2.68,0.11,-0.33,-0.37
2019,6,19,20.57,0.95,97.57,212.0,38.35,1.86,33.48,9.42,2.69,0.11,-0.33,-0.4
2019,6,20,22.38,12.34,97.76,248.94,36.22,3.85,33.52,9.41,2.74,0.11,-0.32,-0.41
2019,6,21,22.74,0.46,97.82,265.88,35.57,3.85,33.14,9.39,2.8,0.11,-0.3,-0.42
2019,6,22,21.48,0.16,97.71,265.06,38.05,2.18,35.17,9.38,2.85,0.11,-0.29,-0.43
2019,6,23,20.62,0.12,97.55,282.06,39.41,3.39,36.48,9.49,2.78,0.11,-0.32,-0.41
2019,6,24,22.36,3.55,97.75,258.69,36.84,3.06,34.85,9.6,2.72,0.11,-0.34,-0.39
2019,6,25,20.86,1.16,97.81,310.81,37.37,2.81,35.47,9.71,2.65,0.11,-0.37,-0.37
2019,6,26,20.76,0.1,97.7,265.88,39.35,5.23,36.38,9.53,2.6,0.11,-0.4,-0.41
2019,6,27,20.84,0.66,97.5,234.69,39.05,3.69,36.19,9.35,2.56,0.11,-0.42,-0.45
2019,6,28,20.08,0.17,97.37,229.19,39.12,4.7,36.27,9.17,2.51,0.11,-0.45,-0.48
2019,6,29,20.74,0.0,97.4,223.38,38.9,3.05,35.9,9.12,2.54,0.11,-0.46,-0.51
2019,6,30,20.48,0.07,97.42,221.19,38.91,2.07,35.94,9.07,2.56,0.11,-0.47,-0.54
2019,7,1,20.03,0.43,97.45,230.06,39.61,3.09,36.3,9.02,2.59,0.11,-0.48,-0.57
2019,7,2,20.73,4.38,97.52,217.0,39.9,5.95,36.11,9.14,2.63,0.11,-0.49,-0.58
2019,7,3,22.95,23.22,97.46,276.81,36.33,3.98,35.0,9.27,2.67,0.11,-0.5,-0.58
2019,7,4,23.84,3.84,97.42,223.06,33.33,4.05,32.01,9.4,2.71,0.11,-0.51,-0.59
2019,7,5,23.44,1.54,97.25,223.81,33.34,2.7,31.79,9.35,2.65,0.11,-0.54,-0.62
2019,7,6,23.54,5.03,97.18,218.75,33.51,2.05,31.87,9.3,2.58,0.11,-0.56,-0.64
2019,7,7,23.55,0.32,97.24,219.56,34.2,5.24,32.72,9.26,2.51,0.11,-0.59,-0.66
2019,7,8,21.97,0.01,97.36,222.44,34.24,5.48,32.78,9.15,2.5,0.11,-0.61,-0.67
2019,7,9,21.48,0.0,97.26,217.5,33.55,5.08,32.4,9.04,2.48,0.1,-0.63,-0.69
2019,7,10,21.74,0.0,97.27,219.69,34.22,3.83,32.79,8.93,2.46,0.1,-0.65,-0.7
2019,7,11,21.83,0.0,97.38,225.25,34.33,2.76,32.85,8.89,2.46,0.1,-0.67,-0.71
2019,7,12,20.76,0.0,97.55,224.19,34.76,3.52,33.08,8.85,2.46,0.1,-0.69,-0.72
2019,7,13,20.76,0.0,97.66,223.5,35.52,3.91,33.62,8.81,2.46,0.1,-0.71,-0.74
2019,7,14,21.16,0.0,97.49,232.31,35.33,3.38,33.56,8.83,2.47,0.1,-0.72,-0.74
2019,7,15,20.72,0.0,97.39,229.44,34.98,3.7,33.3,8.85,2.48,0.1,-0.74,-0.75
2019,7,16,20.91,0.0,97.56,224.94,35.62,5.23,33.5,8.87,2.49,0.1,-0.75,-0.75
2019,7,17,20.49,0.0,97.68,229.44,35.9,4.18,33.71,9.02,2.59,0.11,-0.76,-0.76
2019,7,18,19.75,0.27,97.63,229.75,36.46,4.39,34.18,9.17,2.69,0.11,-0.76,-0.77
2019,7,19,20.77,0.37,97.64,208.69,37.44,4.63,34.54,9.33,2.79,0.11,-0.76,-0.77
2019,7,20,20.3,0.39,97.65,130.81,38.94,1.42,35.84,9.79,3.26,0.12,-0.7,-0.77
2019,7,21,21.15,5.14,97.53,145.12,39.05,3.06,35.98,10.26,3.74,0.13,-0.64,-0.76
2019,7,22,23.58,3.31,97.5,200.75,35.44,1.74,33.69,10.73,4.21,0.14,-0.58,-0.75
2019,7,23,23.55,0.56,97.52,225.56,35.62,3.59,33.8,11.69,5.38,0.16,-0.47,-0.75
2019,7,24,24.08,0.65,97.5,214.62,33.68,2.88,32.68,12.66,6.54,0.17,-0.35,-0.74
2019,7,25,22.56,0.11,97.5,221.75,35.54,3.16,33.49,13.62,7.71,0.19,-0.23,-0.74
2019,7,26,22.62,1.49,97.33,231.31,33.62,5.47,32.22,26.02,11.18,0.33,0.3,-0.18
2019,7,27,23.56,10.88,97.32,248.19,32.9,4.74,31.73,38.41,14.65,0.47,0.83,0.37
2019,7,28,25.34,77.07,97.45,277.19,28.3,4.39,28.15,50.8,18.12,0.61,1.36,0.92
2019,7,29,25.32,9.05,97.39,109.44,31.37,4.59,30.44,50.68,16.68,0.6,1.07,0.88
2019,7,30,25.51,0.61,97.46,127.69,32.87,2.04,31.5,50.56,15.24,0.58,0.77,0.83
2019,7,31,24.83,6.67,97.54,211.56,31.22,4.44,29.93,50.44,13.79,0.56,0.48,0.79
2019,8,1,25.19,7.05,97.51,237.5,29.74,2.35,29.17,50.86,14.42,0.57,0.57,0.8
2019,8,2,24.76,4.68,97.48,228.0,28.72,4.5,28.25,51.28,15.04,0.58,0.67,0.81
2019,8,3,24.51,4.99,97.44,188.56,31.25,3.61,30.3,51.69,15.66,0.59,0.77,0.82
2019,8,4,25.54,2.23,97.39,249.69,30.56,2.38,29.79,51.76,15.44,0.59,0.74,0.8
2019,8,5,24.44,2.16,97.3,229.06,31.19,2.17,29.98,51.82,15.21,0.59,0.7,0.79
2019,8,6,24.52,0.51,97.28,212.62,30.73,3.16,29.75,51.89,14.98,0.59,0.66,0.77
2019,8,7,24.68,4.8,97.19,223.81,31.79,4.23,30.54,52.05,14.64,0.58,0.6,0.77
2019,8,8,24.78,13.45,97.13,229.88,29.92,1.82,29.3,52.22,14.3,0.58,0.55,0.77
2019,8,9,25.01,9.26,97.05,89.25,31.04,4.6,30.52,52.39,13.95,0.58,0.49,0.77
2019,8,10,24.89,3.26,97.01,87.25,30.3,2.34,29.58,50.18,12.84,0.55,0.31,0.63
2019,8,11,24.51,5.48,97.39,176.81,30.25,3.17,29.25,47.97,11.73,0.52,0.13,0.49
2019,8,12,23.43,0.17,97.74,227.38,30.31,2.82,29.06,45.76,10.62,0.49,-0.04,0.35
2019,8,13,23.33,2.82,97.75,227.88,30.63,2.23,29.54,48.88,13.85,0.55,0.64,0.54
2019,8,14,23.85,5.06,97.87,233.88,28.07,3.41,27.64,52.0,17.08,0.6,1.33,0.73
2019,8,15,24.46,9.01,97.76,263.19,28.26,3.87,28.03,55.12,20.31,0.66,2.01,0.92
2019,8,16,24.87,73.39,97.65,266.31,26.67,3.11,26.62,57.36,18.74,0.67,1.67,1.21
2019,8,17,24.62,7.97,97.71,235.0,27.12,4.72,27.1,59.6,17.18,0.68,1.32,1.5
2019,8,18,24.48,0.14,97.99,221.12,28.59,4.27,28.17,61.84,15.62,0.69,0.98,1.79
2019,8,19,24.49,0.22,98.21,226.38,29.18,2.98,28.4,58.77,14.21,0.64,0.7,1.52
2019,8,20,24.11,2.18,98.2,234.69,29.17,2.35,28.48,55.7,12.8,0.6,0.43,1.26
2019,8,21,23.79,0.16,98.06,225.25,28.94,2.91,28.33,52.63,11.39,0.56,0.16,1.0
2019,8,22,23.55,0.01,98.04,218.38,28.58,2.17,27.83,49.0,10.86,0.52,0.07,0.74
2019,8,23,23.24,0.0,98.03,225.44,29.01,2.46,28.29,45.37,10.34,0.48,-0.02,0.48
2019,8,24,23.3,0.0,98.01,223.94,28.61,2.2,28.04,41.74,9.81,0.45,-0.11,0.22
2019,8,25,23.4,0.87,97.93,226.19,28.37,1.25,27.87,41.2,11.16,0.45,0.17,0.2
2019,8,26,23.69,3.46,97.85,246.19,29.02,4.12,28.56,40.66,12.52,0.46,0.44,0.17
2019,8,27,24.35,4.86,97.82,142.12,29.12,2.48,28.23,40.12,13.88,0.47,0.71,0.14
2019,8,28,25.33,32.28,97.8,73.06,29.01,2.91,28.7,42.67,14.48,0.5,0.84,0.35
2019,8,29,25.82,8.31,97.84,131.94,29.16,2.51,28.7,45.21,15.08,0.53,0.97,0.55
2019,8,30,25.7,6.58,97.77,213.5,27.3,2.63,27.26,47.75,15.69,0.55,1.1,0.76
2019,8,31,24.91,11.87,97.63,231.38,28.95,2.42,28.23,49.01,16.33,0.57,1.32,0.89
2019,9,1,25.28,1.11,97.68,208.75,29.79,1.36,29.24,50.28,16.96,0.59,1.54,1.03
2019,9,2,25.65,7.38,97.74,226.38,29.12,1.52,28.59,51.54,17.6,0.61,1.76,1.16
2019,9,3,25.55,2.03,97.74,231.56,28.9,1.87,28.58,52.55,16.88,0.61,1.6,1.29
2019,9,4,25.83,2.74,97.64,244.5,29.7,1.87,29.21,53.56,16.16,0.61,1.43,1.42
2019,9,5,25.99,6.71,97.63,181.0,29.44,1.52,29.29,54.57,15.44,0.62,1.27,1.55
2019,9,6,26.12,4.38,97.56,153.31,29.84,1.27,29.93,53.06,14.0,0.59,1.02,1.41
2019,9,7,26.2,4.19,97.57,232.38,28.97,2.37,29.11,51.54,12.56,0.56,0.77,1.28
2019,9,8,25.73,0.72,97.69,162.94,28.48,2.61,28.49,50.03,11.12,0.53,0.52,1.15
2019,9,9,24.14,0.55,97.69,142.62,29.44,3.43,29.41,46.96,10.42,0.5,0.41,0.96
2019,9,10,25.86,0.52,97.67,230.62,29.58,4.92,29.37,43.9,9.72,0.46,0.31,0.77
2019,9,11,26.34,0.36,97.86,233.44,29.85,2.44,29.59,40.83,9.03,0.43,0.2,0.57
2019,9,12,25.67,0.28,97.99,229.62,29.52,2.44,29.26,38.59,8.57,0.41,0.16,0.46
2019,9,13,25.27,0.52,98.03,235.38,28.55,2.8,28.44,36.36,8.12,0.38,0.11,0.35
2019,9,14,25.43,0.55,98.05,239.62,28.42,2.87,28.43,34.12,7.66,0.36,0.07,0.24
2019,9,15,25.12,0.02,98.11,230.12,28.26,1.38,28.11,32.37,7.21,0.34,0.04,0.2
2019,9,16,24.19,0.0,98.03,224.88,28.99,2.39,28.58,30.62,6.76,0.32,0.01,0.15
2019,9,17,24.87,0.0,98.07,220.19,29.34,2.27,28.76,28.86,6.31,0.3,-0.02,0.11
2019,9,18,23.98,0.08,98.28,198.38,30.44,2.16,29.9,27.27,6.03,0.29,-0.05,0.06
2019,9,19,23.76,0.04,98.37,123.38,29.62,1.26,28.94,25.68,5.75,0.27,-0.07,0.02
2019,9,20,23.08,0.03,98.28,96.62,28.83,1.44,28.0,24.09,5.47,0.25,-0.1,-0.02
2019,9,21,23.6,0.24,98.19,108.69,29.19,1.59,28.38,22.99,5.28,0.24,-0.1,-0.04
2019,9,22,24.01,0.55,98.29,120.81,29.83,3.09,28.67,21.89,5.1,0.23,-0.1,-0.07
2019,9,23,23.37,0.09,98.44,94.88,29.09,2.27,28.08,20.78,4.92,0.22,-0.09,-0.09
2019,9,24,22.86,0.12,98.46,87.5,28.69,1.55,27.84,20.18,5.22,0.22,0.04,-0.1
2019,9,25,23.56,0.24,98.53,91.94,28.54,2.45,27.9,19.58,5.52,0.22,0.18,-0.1
2019,9,26,23.24,0.27,98.67,97.5,26.57,1.88,26.35,18.98,5.81,0.21,0.31,-0.1
2019,9,27,22.29,6.16,98.6,189.25,26.56,1.2,25.94,19.58,5.73,0.22,0.39,0.05
2019,9,28,22.82,3.69,98.49,213.19,27.2,2.06,26.55,20.18,5.64,0.22,0.47,0.2
2019,9,29,22.53,0.81,98.54,164.62,28.87,1.69,27.94,20.78,5.56,0.23,0.55,0.35
2019,9,30,22.42,2.51,98.49,163.19,27.54,1.76,26.65,21.64,6.11,0.24,1.1,0.75
2019,10,1,22.51,2.09,98.38,195.06,28.44,3.31,27.81,22.49,6.65,0.26,1.65,1.15
2019,10,2,23.14,2.68,98.58,250.56,27.05,2.8,26.76,23.35,7.2,0.27,2.2,1.56
2019,10,3,22.5,2.78,98.59,229.38,26.9,1.97,26.71,23.87,7.01,0.28,2.21,1.84
2019,10,4,21.05,0.94,98.66,226.62,25.84,2.41,25.56,24.39,6.82,0.28,2.22,2.12
2019,10,5,19.26,1.98,98.67,64.75,25.3,1.3,25.77,24.91,6.63,0.28,2.23,2.4
2019,10,6,19.53,2.49,98.67,170.44,26.73,1.77,26.62,24.31,6.24,0.28,2.05,2.4
2019,10,7,20.21,0.43,98.79,113.19,27.23,2.15,26.51,23.72,5.86,0.27,1.87,2.4
2019,10,8,16.59,0.0,98.8,124.44,26.12,2.74,26.46,23.12,5.47,0.26,1.68,2.4
2019,10,9,15.94,0.0,98.69,158.75,26.06,1.97,26.6,21.3,5.0,0.24,1.34,2.01
2019,10,10,15.72,0.0,98.67,199.5,25.88,1.76,26.43,19.47,4.53,0.22,1.0,1.63
2019,10,11,16.0,0.0,98.61,175.94,26.05,1.98,26.41,17.64,4.06,0.19,0.66,1.25
2019,10,12,17.62,0.0,98.68,211.88,26.7,1.91,26.59,16.51,3.85,0.18,0.54,1.03
2019,10,13,18.03,0.0,98.78,231.44,27.62,1.98,27.32,15.38,3.64,0.17,0.42,0.81
2019,10,14,18.53,0.0,98.82,225.88,27.95,1.59,27.68,14.26,3.44,0.16,0.3,0.58
2019,10,15,18.75,0.0,98.83,209.38,28.67,2.36,28.41,13.58,3.32,0.15,0.24,0.48
2019,10,16,17.63,0.0,98.84,155.12,27.78,2.16,27.36,12.9,3.21,0.14,0.19,0.37
2019,10,17,17.77,0.01,98.8,211.75,27.12,2.02,27.13,12.22,3.1,0.14,0.13,0.27
2019,10,18,17.94,0.01,98.76,197.44,27.55,2.48,27.55,11.87,3.05,0.13,0.13,0.24
2019,10,19,18.75,0.0,98.93,129.25,27.51,2.27,26.79,11.53,2.99,0.13,0.13,0.22
2019,10,20,17.8,0.0,98.98,101.56,26.46,1.44,26.08,11.18,2.94,0.13,0.12,0.19
2019,10,21,16.41,0.0,98.85,117.94,25.29,1.45,25.08,10.87,2.87,0.12,0.08,0.15
2019,10,22,13.45,0.0,98.67,140.12,24.11,2.73,24.77,10.56,2.8,0.12,0.03,0.11
2019,10,23,12.52,0.0,98.55,140.19,23.85,2.23,24.22,10.24,2.73,0.12,-0.02,0.06
2019,10,24,12.93,0.0,98.58,133.31,23.86,2.34,24.04,10.11,2.73,0.12,0.02,0.08
2019,10,25,12.61,0.0,98.63,94.12,23.76,2.68,24.21,9.97,2.73,0.12,0.05,0.09
2019,10,26,14.69,0.0,98.77,106.31,23.65,1.39,23.47,9.84,2.72,0.11,0.09,0.1
2019,10,27,14.78,0.0,98.84,109.88,23.39,2.05,23.22,9.82,2.84,0.12,0.14,0.13
2019,10,28,18.51,0.0,98.88,131.0,24.64,2.28,24.05,9.8,2.95,0.12,0.19,0.15
2019,10,29,19.95,0.01,98.92,144.94,25.87,3.0,25.42,9.78,3.06,0.12,0.24,0.17
2019,10,30,20.09,0.26,98.85,209.12,25.87,3.02,25.95,10.04,3.18,0.12,0.26,0.22
2019,10,31,18.76,0.0,98.73,183.38,27.42,1.61,27.4,10.3,3.29,0.12,0.27,0.26
2019,11,1,18.47,1.25,98.67,120.38,27.15,2.41,26.8,10.56,3.41,0.13,0.29,0.3
2019,11,2,19.12,1.0,98.82,88.81,26.78,1.3,26.19,11.06,3.5,0.14,0.33,0.39
2019,11,3,20.0,0.06,98.97,209.69,26.71,2.77,26.13,11.56,3.59,0.14,0.36,0.48
2019,11,4,16.57,0.0,99.01,161.88,25.56,2.06,25.65,12.06,3.67,0.15,0.4,0.57
2019,11,5,12.26,0.0,98.8,165.75,23.62,2.6,24.19,11.9,3.57,0.14,0.36,0.51
2019,11,6,16.92,0.0,98.48,208.94,23.93,2.72,24.05,11.73,3.47,0.14,0.32,0.44
2019,11,7,17.42,0.12,98.46,225.75,24.62,2.5,24.12,11.57,3.36,0.14,0.28,0.37
2019,11,8,11.08,0.12,98.78,23.81,22.07,2.3,21.73,11.27,3.2,0.13,0.17,0.29
2019,11,9,13.06,0.01,98.94,44.62,21.87,2.76,21.6,10.98,3.05,0.13,0.06,0.2
2019,11,10,15.37,0.0,98.87,141.69,23.55,2.75,23.15,10.68,2.89,0.12,-0.05,0.12
2019,11,11,15.76,0.77,98.76,155.69,24.38,2.34,24.36,12.74,6.0,0.17,1.26,0.56
2019,11,12,17.59,0.95,98.8,186.56,24.79,2.15,24.86,14.81,9.11,0.22,2.58,1.01
2019,11,13,18.01,7.83,98.98,168.56,23.62,2.03,24.08,16.87,12.22,0.27,3.89,1.46
2019,11,14,18.58,3.8,99.02,110.56,22.7,2.52,23.37,21.1,11.09,0.3,3.54,2.25
2019,11,15,17.43,0.51,98.96,126.06,23.76,2.29,23.44,25.34,9.95,0.33,3.19,3.05
2019,11,16,16.19,0.01,99.03,90.56,22.61,2.24,22.21,29.58,8.82,0.36,2.83,3.85
2019,11,17,13.92,0.0,99.21,93.38,21.43,1.91,21.18,28.36,8.19,0.34,2.52,3.74
2019,11,18,13.87,0.0,99.14,175.31,21.3,1.81,21.21,27.13,7.56,0.32,2.21,3.63
2019,11,19,13.0,0.0,98.97,180.31,21.52,3.19,21.52,25.91,6.93,0.31,1.9,3.51
2019,11,20,12.84,0.0,98.88,155.12,21.25,1.3,21.62,24.35,6.44,0.29,1.66,3.14
2019,11,21,15.29,0.0,99.0,128.0,22.37,2.52,22.33,22.79,5.95,0.27,1.42,2.77
2019,11,22,16.59,0.0,99.1,178.0,22.2,2.49,22.38,21.23,5.46,0.25,1.18,2.4
2019,11,23,16.74,0.0,99.1,109.81,23.74,1.79,23.48,20.07,5.29,0.23,1.08,2.12
2019,11,24,16.62,0.0,99.08,103.0,21.59,2.49,21.3,18.91,5.12,0.22,0.97,1.84
2019,11,25,16.56,0.0,99.01,55.56,22.24,1.54,21.73,17.75,4.95,0.21,0.86,1.56
2019,11,26,16.5,0.05,98.94,151.88,22.65,2.95,22.01,16.96,4.66,0.2,0.71,1.36
2019,11,27,14.57,0.01,98.96,152.88,21.34,2.95,20.82,16.17,4.37,0.19,0.56,1.16
2019,11,28,11.13,0.0,99.08,102.44,19.65,2.66,19.24,15.37,4.09,0.18,0.41,0.96
2019,11,29,11.28,0.0,99.17,28.0,18.9,2.76,18.48,14.68,3.92,0.17,0.4,0.83
2019,11,30,8.84,0.0,99.19,40.25,17.76,3.46,17.3,13.98,3.75,0.16,0.39,0.69
2019,12,1,8.62,0.0,99.16,40.0,18.06,3.0,17.65,13.29,3.58,0.15,0.38,0.56
2019,12,2,5.28,0.0,99.27,64.12,16.83,1.8,16.97,12.91,3.49,0.15,0.34,0.51
2019,12,3,3.42,0.0,99.27,77.5,16.0,1.73,16.46,12.53,3.4,0.15,0.3,0.46
2019,12,4,3.78,0.0,99.32,94.56,16.58,3.0,17.13,12.15,3.31,0.14,0.26,0.42
2019,12,5,5.13,0.0,99.44,78.44,17.58,2.41,17.79,12.0,3.31,0.14,0.31,0.44
2019,12,6,6.62,0.0,99.51,72.12,15.79,1.94,16.25,11.84,3.3,0.14,0.35,0.46
2019,12,7,4.73,0.0,99.4,58.31,15.4,1.84,15.73,11.69,3.3,0.14,0.4,0.48
2019,12,8,6.75,0.0,99.37,82.69,15.48,1.45,15.76,11.61,3.65,0.14,0.91,0.51
2019,12,9,8.29,0.0,99.28,89.69,16.26,1.08,16.4,11.52,4.0,0.14,1.42,0.53
2019,12,10,9.35,0.0,99.04,121.56,17.15,2.09,17.69,11.44,4.35,0.14,1.93,0.56
2019,12,11,9.64,0.0,98.79,123.12,17.61,3.27,18.0,12.31,4.27,0.15,1.86,1.11
2019,12,12,12.52,0.86,98.67,146.81,16.28,2.96,16.62,13.18,4.19,0.16,1.79,1.65
2019,12,13,9.85,0.18,98.89,237.62,15.99,3.62,15.95,14.05,4.11,0.17,1.72,2.19
2019,12,14,5.55,0.0,99.4,69.19,14.66,1.98,14.19,13.7,3.94,0.16,1.46,1.99
2019,12,15,3.91,0.0,99.49,56.19,13.45,2.45,13.2,13.34,3.77,0.16,1.2,1.8
2019,12,16,3.9,0.0,99.54,48.56,12.59,1.69,12.15,12.98,3.6,0.15,0.94,1.6
2019,12,17,2.01,0.0,99.63,59.38,11.53,1.7,11.16,12.71,3.52,0.15,0.83,1.43
2019,12,18,2.19,0.0,99.49,71.5,12.79,1.92,12.37,12.43,3.44,0.14,0.71,1.25
2019,12,19,4.25,0.0,99.23,119.81,15.97,2.85,15.48,12.15,3.36,0.14,0.6,1.08
2019,12,20,5.55,0.0,99.0,185.62,17.57,2.83,17.98,12.0,3.35,0.14,0.58,1.0
2019,12,21,5.92,0.0,99.11,59.31,17.14,2.96,17.32,11.85,3.33,0.14,0.57,0.93
2019,12,22,3.15,0.0,99.26,57.19,16.01,1.62,15.63,11.7,3.31,0.14,0.56,0.86
2019,12,23,4.13,0.0,99.13,80.94,17.24,2.45,16.62,11.64,3.29,0.14,0.54,0.84
2019,12,24,7.62,0.0,99.15,57.94,18.11,2.26,17.42,11.57,3.27,0.14,0.51,0.82
2019,12,25,4.87,0.0,99.24,51.25,15.31,1.68,14.92,11.5,3.25,0.14,0.49,0.8
2019,12,26,-2.9,0.0,99.29,60.25,13.17,1.58,13.33,11.39,3.22,0.13,0.48,0.75
2019,12,27,-5.08,0.0,99.26,86.62,12.57,2.48,12.78,11.28,3.18,0.13,0.47,0.7
2019,12,28,-3.54,0.0,99.27,97.56,12.35,1.49,12.4,11.16,3.14,0.13,0.46,0.65
2019,12,29,-0.74,0.0,99.27,88.19,12.34,2.8,12.06,11.13,3.15,0.13,0.42,0.58
2019,12,30,-0.22,0.0,99.16,69.88,12.88,2.73,12.4,11.09,3.15,0.13,0.38,0.51
2019,12,31,2.49,0.0,99.2,75.62,13.09,1.84,12.65,11.06,3.15,0.13,0.34,0.45
2020,1,1,5.95,0.0,99.31,82.25,13.86,1.57,13.33,11.01,3.12,0.13,0.3,0.41
2020,1,2,7.81,0.0,99.44,64.0,15.34,1.91,14.67,10.97,3.09,0.13,0.26,0.37
2020,1,3,4.34,0.0,99.37,46.94,14.99,1.2,14.48,10.92,3.06,0.13,0.22,0.33
2020,1,4,3.33,0.0,99.26,54.06,15.23,1.88,15.98,10.84,3.04,0.13,0.19,0.29
2020,1,5,3.59,0.0,99.22,185.5,16.11,2.94,16.83,10.75,3.01,0.13,0.16,0.25
2020,1,6,5.19,0.0,99.2,175.94,17.2,2.16,17.26,10.66,2.98,0.12,0.12,0.2
2020,1,7,6.93,0.0,99.05,129.31,17.55,2.88,17.07,10.56,2.95,0.12,0.08,0.15
2020,1,8,3.84,0.0,99.07,158.0,15.25,2.66,14.34,10.45,2.92,0.12,0.03,0.1
2020,1,9,-3.08,0.0,99.44,60.94,11.82,1.74,11.41,10.35,2.89,0.12,-0.02,0.04
