Year,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM,SSMA,SMP,SUSMA
2018,5,2,28.94,21.7,30.54,3.11,2.9,99.07,128.88,4.53,17.92,-0.09,0.17,-0.19
2018,5,3,28.18,21.09,29.76,1.63,1.77,99.22,136.25,4.24,18.57,-0.16,0.18,-0.16
2018,5,4,29.77,19.91,31.18,0.54,2.6,99.05,184.31,3.94,19.22,-0.24,0.18,-0.12
2018,5,5,31.29,21.8,32.83,2.6,2.88,98.92,182.94,3.71,18.42,-0.29,0.17,-0.18
2018,5,6,32.3,20.5,33.67,0.36,3.16,98.84,194.38,3.47,17.63,-0.35,0.16,-0.24
2018,5,7,33.37,19.27,34.95,0.98,1.66,98.67,201.62,3.23,16.84,-0.41,0.15,-0.3
2018,5,8,33.45,19.59,35.19,2.37,2.5,98.6,177.19,3.62,16.65,-0.31,0.16,-0.31
2018,5,9,32.92,17.94,33.94,1.97,3.04,98.81,222.0,4.0,16.45,-0.22,0.16,-0.33
2018,5,10,31.98,19.1,33.52,3.19,2.02,99.05,189.69,4.39,16.26,-0.13,0.16,-0.34
2018,5,11,31.63,19.73,33.3,2.74,2.83,98.92,170.94,4.16,16.36,-0.19,0.16,-0.34
2018,5,12,31.38,20.23,33.86,0.21,3.27,98.95,102.75,3.93,16.46,-0.25,0.16,-0.34
2018,5,13,31.22,22.11,33.01,2.87,3.56,98.93,137.94,3.7,16.55,-0.31,0.16,-0.34
2018,5,14,30.6,21.24,32.45,2.38,2.41,99.01,164.81,3.62,16.37,-0.34,0.16,-0.36
2018,5,15,31.2,19.24,32.82,0.5,2.91,98.83,191.88,3.54,16.18,-0.36,0.15,-0.38
2018,5,16,30.08,20.98,31.24,6.68,3.11,98.7,167.62,3.46,16.0,-0.38,0.15,-0.4
2018,5,17,29.76,21.98,31.52,6.1,2.43,98.76,134.5,3.46,15.7,-0.38,0.15,-0.43
2018,5,18,31.68,19.99,33.39,0.35,2.57,98.63,181.19,3.45,15.4,-0.39,0.15,-0.45
2018,5,19,32.08,20.48,34.05,1.33,2.52,98.61,184.31,3.45,15.11,-0.39,0.14,-0.48
2018,5,20,32.29,21.47,34.11,1.18,2.24,98.69,183.06,3.36,14.85,-0.41,0.14,-0.5
2018,5,21,32.82,19.62,34.9,0.0,2.65,98.67,226.75,3.28,14.59,-0.44,0.14,-0.52
2018,5,22,32.01,22.65,34.36,5.07,2.88,98.71,113.19,3.19,14.34,-0.46,0.14,-0.54
2018,5,23,29.87,24.02,30.78,2.74,4.18,98.71,158.75,3.31,14.2,-0.43,0.14,-0.55
2018,5,24,31.21,23.35,32.39,0.07,4.84,98.57,169.94,3.42,14.06,-0.4,0.14,-0.57
2018,5,25,31.27,24.0,32.12,4.64,4.37,98.54,183.88,3.54,13.92,-0.37,0.14,-0.59
2018,5,26,32.91,22.48,34.54,0.05,4.84,98.53,186.94,4.43,14.79,-0.18,0.15,-0.51
2018,5,27,32.74,22.87,34.65,0.04,4.98,98.57,176.0,5.31,15.66,0.0,0.16,-0.43
2018,5,28,32.87,22.14,35.0,0.64,5.22,98.38,172.19,6.2,16.53,0.19,0.18,-0.35
2018,5,29,32.16,22.44,33.99,1.74,4.92,98.35,156.69,6.91,18.82,0.26,0.2,-0.2
2018,5,30,33.04,21.57,35.26,0.15,3.57,98.42,143.25,7.61,21.11,0.33,0.23,-0.06
2018,5,31,33.4,22.33,35.69,1.59,3.15,98.61,149.75,8.32,23.4,0.4,0.25,0.08
2018,6,1,30.1,24.37,31.13,10.72,3.48,98.85,142.56,7.65,24.46,0.26,0.25,0.09
2018,6,2,29.22,24.67,30.33,15.12,3.59,98.81,153.19,6.98,25.51,0.12,0.26,0.11
2018,6,3,31.56,22.98,33.39,0.58,3.04,98.49,181.88,6.31,26.57,-0.02,0.26,0.13
2018,6,4,31.42,23.44,33.25,0.77,3.21,98.5,143.5,6.83,25.91,0.02,0.26,0.06
2018,6,5,29.77,24.56,30.67,4.8,3.77,98.75,140.94,7.34,25.26,0.06,0.26,-0.01
2018,6,6,29.83,24.39,30.89,6.75,3.04,98.8,162.75,7.86,24.6,0.11,0.25,-0.08
2018,6,7,31.47,23.84,33.29,2.78,3.39,98.45,169.69,9.21,27.62,0.26,0.29,0.01
2018,6,8,29.52,24.92,29.98,14.08,2.18,98.27,119.94,10.56,30.64,0.41,0.32,0.09
2018,6,9,30.54,24.37,31.48,6.47,1.14,97.97,138.38,11.91,33.66,0.56,0.36,0.18
2018,6,10,31.48,23.48,32.82,0.09,2.81,97.81,162.44,10.97,35.76,0.39,0.36,0.22
2018,6,11,32.66,24.23,33.71,7.49,2.7,97.68,272.5,10.03,37.85,0.22,0.37,0.25
2018,6,12,31.95,24.52,32.41,17.33,2.86,97.65,227.44,9.09,39.95,0.04,0.38,0.28
2018,6,13,30.87,23.65,31.15,1.95,5.42,97.77,235.44,8.45,39.27,-0.08,0.37,0.22
2018,6,14,33.45,23.12,33.63,5.58,3.82,97.86,252.31,7.82,38.59,-0.2,0.36,0.15
2018,6,15,34.27,20.15,34.65,0.04,4.23,98.05,256.12,7.19,37.9,-0.33,0.35,0.08
2018,6,16,34.06,20.34,34.5,0.01,4.18,98.19,249.81,6.72,35.55,-0.43,0.33,-0.05
2018,6,17,34.33,20.75,34.59,1.96,4.12,98.16,246.12,6.26,33.19,-0.54,0.31,-0.18
2018,6,18,34.62,21.87,35.62,1.69,3.05,98.16,218.88,5.79,30.83,-0.65,0.28,-0.3
2018,6,19,34.01,21.48,35.56,0.63,3.38,98.25,184.0,6.22,30.64,-0.65,0.29,-0.36
2018,6,20,31.3,24.53,31.83,5.01,3.23,98.43,180.38,6.65,30.45,-0.65,0.29,-0.41
2018,6,21,29.38,25.37,29.57,5.82,3.81,98.54,177.69,7.08,30.26,-0.66,0.29,-0.47
2018,6,22,31.51,23.19,33.29,0.0,3.41,98.44,159.06,8.66,30.8,-0.53,0.31,-0.5
2018,6,23,30.92,24.62,31.69,10.56,2.88,98.39,203.19,10.25,31.34,-0.41,0.33,-0.54
2018,6,24,29.62,24.94,29.5,15.03,2.85,98.34,222.81,11.84,31.88,-0.29,0.34,-0.58
2018,6,25,28.94,25.53,28.91,22.53,4.01,98.2,214.81,13.94,38.07,-0.1,0.41,-0.45
2018,6,26,28.96,25.01,29.39,12.53,3.43,98.23,187.12,16.04,44.25,0.09,0.47,-0.33
2018,6,27,27.82,25.78,27.77,30.41,3.98,98.21,162.25,18.14,50.43,0.28,0.54,-0.21
2018,6,28,27.81,24.67,28.35,3.82,4.5,98.55,132.5,17.86,53.29,0.21,0.56,-0.17
2018,6,29,28.96,24.16,29.84,2.89,3.45,98.59,176.69,17.57,56.15,0.13,0.58,-0.14
2018,6,30,29.85,23.73,30.75,0.11,3.95,98.49,212.56,17.29,59.0,0.06,0.6,-0.11
2018,7,1,28.69,24.7,28.96,6.52,4.34,98.5,211.5,17.59,61.85,0.04,0.62,-0.08
2018,7,2,29.53,25.0,29.95,7.57,3.53,98.39,229.0,17.89,64.7,0.03,0.64,-0.05
2018,7,3,28.05,25.05,27.96,11.21,4.1,98.33,226.94,18.19,67.55,0.01,0.67,-0.02
2018,7,4,27.96,25.26,27.98,21.83,4.46,98.29,222.38,18.66,69.85,0.02,0.69,-0.0
2018,7,5,29.67,24.91,30.08,4.71,3.04,98.29,257.69,19.12,72.15,0.03,0.71,0.01
2018,7,6,30.01,25.23,30.29,16.22,2.01,98.22,213.0,19.59,74.45,0.04,0.73,0.03
2018,7,7,30.22,25.37,30.94,3.06,2.15,98.14,159.44,20.27,76.18,0.1,0.75,0.04
2018,7,8,29.56,25.46,30.33,3.34,3.86,98.13,123.81,20.94,77.91,0.15,0.77,0.04
2018,7,9,29.23,26.02,29.82,22.21,3.75,98.17,132.5,21.62,79.63,0.2,0.79,0.05
2018,7,10,29.14,26.02,29.64,15.51,2.54,98.24,141.25,20.97,80.66,0.03,0.79,0.02
2018,7,11,29.51,25.92,30.19,1.15,2.67,98.12,138.31,20.33,81.69,-0.14,0.79,-0.01
2018,7,12,28.87,25.87,29.07,8.77,2.42,98.08,111.44,19.68,82.72,-0.31,0.79,-0.03
2018,7,13,28.7,26.12,28.86,3.18,3.45,98.1,117.38,21.21,84.18,-0.06,0.82,-0.03
2018,7,14,29.2,25.76,29.76,3.69,2.91,98.06,107.5,22.74,85.64,0.2,0.84,-0.03
2018,7,15,29.12,26.2,29.4,7.11,4.39,97.98,91.5,24.27,87.1,0.45,0.86,-0.02
2018,7,16,29.15,25.93,29.55,7.26,5.07,97.95,91.06,24.36,90.32,0.45,0.88,0.07
2018,7,17,28.73,26.18,28.73,9.23,6.1,97.94,110.38,24.46,93.54,0.44,0.91,0.17
2018,7,18,29.46,26.08,29.96,4.3,3.68,98.15,109.75,24.56,96.76,0.44,0.93,0.27
2018,7,19,30.12,26.33,30.4,2.98,2.91,98.1,102.81,24.8,98.87,0.48,0.95,0.33
2018,7,20,30.27,26.87,30.14,5.43,2.09,98.0,148.19,25.03,100.98,0.52,0.96,0.4
2018,7,21,29.3,26.61,29.37,17.86,5.87,97.91,72.25,25.26,103.1,0.57,0.98,0.46
2018,7,22,28.97,26.24,29.19,13.97,6.73,97.75,89.5,25.08,103.73,0.49,0.98,0.48
2018,7,23,28.27,24.9,28.44,5.36,5.84,98.15,166.75,24.89,104.36,0.41,0.99,0.49
2018,7,24,28.73,24.95,29.15,4.38,3.75,98.4,199.31,24.71,104.99,0.33,0.99,0.51
2018,7,25,28.62,24.98,28.96,8.73,3.57,98.36,211.75,24.92,105.17,0.4,0.99,0.52
2018,7,26,27.42,25.43,27.33,30.52,2.73,98.41,222.69,25.13,105.35,0.48,1.0,0.52
2018,7,27,27.86,25.0,27.78,15.09,3.59,98.33,280.38,25.34,105.54,0.55,1.0,0.53
2018,7,28,27.24,25.05,27.4,15.61,2.59,98.32,257.69,25.34,105.53,0.54,1.0,0.52
2018,7,29,28.32,25.48,28.55,7.92,2.92,98.22,209.44,25.34,105.53,0.53,1.0,0.52
2018,7,30,27.19,25.37,27.07,30.38,2.65,98.19,217.81,25.34,105.53,0.52,1.0,0.51
2018,7,31,28.12,25.18,28.12,9.25,3.1,98.16,243.0,25.34,105.52,0.51,1.0,0.5
2018,8,1,27.06,24.78,26.98,13.37,4.05,98.24,245.38,25.34,105.5,0.49,1.0,0.48
2018,8,2,28.0,24.69,28.28,0.82,2.95,98.38,237.0,25.33,105.49,0.48,1.0,0.46
2018,8,3,28.32,25.15,28.52,4.23,3.21,98.35,286.88,25.33,105.5,0.48,1.0,0.46
2018,8,4,28.41,24.83,28.59,0.77,3.84,98.32,283.25,25.34,105.52,0.49,1.0,0.46
2018,8,5,27.7,25.79,27.64,38.23,3.09,98.32,291.75,25.34,105.53,0.49,1.0,0.46
2018,8,6,27.69,25.68,27.48,64.66,3.21,98.14,153.38,25.23,105.34,0.44,1.0,0.42
2018,8,7,27.62,25.73,27.42,21.63,4.48,98.16,82.75,25.12,105.14,0.39,0.99,0.38
2018,8,8,27.76,25.15,27.9,8.08,4.85,98.36,115.25,25.01,104.95,0.34,0.99,0.34
2018,8,9,28.14,25.37,28.65,1.37,3.52,98.58,129.12,25.12,105.08,0.4,0.99,0.38
2018,8,10,28.65,25.8,29.0,0.56,2.1,98.49,162.44,25.23,105.21,0.46,1.0,0.41
2018,8,11,28.64,26.46,28.78,11.94,2.63,98.23,145.62,25.34,105.34,0.53,1.0,0.45
2018,8,12,28.44,26.23,28.4,1.93,3.27,98.06,156.88,25.34,105.38,0.53,1.0,0.46
2018,8,13,28.28,25.81,28.45,2.31,2.28,98.12,104.81,25.34,105.42,0.54,1.0,0.47
2018,8,14,28.33,26.21,28.44,5.16,2.95,98.09,69.12,25.34,105.46,0.55,1.0,0.48
2018,8,15,28.32,26.43,28.24,6.93,5.3,98.25,86.12,25.29,105.32,0.54,1.0,0.46
2018,8,16,28.02,25.84,28.05,6.07,4.83,98.43,120.06,25.25,105.18,0.53,1.0,0.44
2018,8,17,28.15,25.44,28.57,2.34,2.7,98.31,117.0,25.21,105.04,0.52,0.99,0.42
2018,8,18,28.8,25.64,29.08,0.19,2.05,98.2,122.06,25.22,105.16,0.54,1.0,0.45
2018,8,19,29.35,26.68,29.21,22.98,1.87,98.06,168.62,25.23,105.29,0.55,1.0,0.49
2018,8,20,28.08,26.12,28.17,20.59,4.63,98.21,119.88,25.25,105.41,0.57,1.0,0.53
2018,8,21,28.19,25.69,28.59,5.59,3.12,98.35,112.56,25.21,105.38,0.57,1.0,0.53
2018,8,22,28.7,25.83,28.87,15.24,1.42,98.35,87.56,25.17,105.34,0.57,1.0,0.54
2018,8,23,28.26,25.51,28.33,1.45,1.34,98.4,227.06,25.14,105.31,0.56,1.0,0.55
2018,8,24,28.33,25.77,28.46,2.62,1.59,98.36,166.69,25.2,105.38,0.59,1.0,0.56
2018,8,25,28.44,25.95,28.5,10.06,1.78,98.29,133.5,25.26,105.45,0.61,1.0,0.57
2018,8,26,28.04,25.73,28.08,10.53,2.4,98.21,87.0,25.32,105.52,0.64,1.0,0.59
2018,8,27,27.76,25.94,27.72,7.22,4.25,98.27,76.56,25.32,105.52,0.64,1.0,0.58
2018,8,28,27.98,26.26,27.92,18.09,4.04,98.45,116.94,25.31,105.51,0.64,1.0,0.58
2018,8,29,28.12,25.37,28.41,3.08,2.55,98.6,153.88,25.31,105.51,0.64,1.0,0.57
2018,8,30,28.66,25.85,28.84,11.56,1.47,98.45,161.25,25.31,105.51,0.66,1.0,0.58
2018,8,31,28.69,25.99,28.72,10.48,1.67,98.46,242.44,25.31,105.51,0.67,1.0,0.59
2018,9,1,27.44,25.26,27.53,7.32,2.24,98.6,184.19,25.32,105.52,0.68,1.0,0.59
2018,9,2,27.24,25.52,27.23,32.84,2.14,98.58,166.75,25.31,105.51,0.69,1.0,0.6
2018,9,3,27.16,25.21,27.25,3.9,2.58,98.55,210.44,25.31,105.51,0.7,1.0,0.61
2018,9,4,27.44,25.06,27.41,1.71,1.91,98.63,233.19,25.31,105.51,0.71,1.0,0.62
2018,9,5,27.45,25.44,27.13,20.6,1.74,98.45,193.88,25.17,105.33,0.66,1.0,0.59
2018,9,6,27.18,25.5,27.1,11.27,5.79,98.27,66.19,25.02,105.15,0.61,0.99,0.57
2018,9,7,26.98,25.09,26.89,9.35,6.36,98.59,121.62,24.88,104.97,0.56,0.99,0.54
2018,9,8,27.75,25.17,28.08,0.31,2.73,98.85,147.62,24.86,105.02,0.55,0.99,0.55
2018,9,9,27.89,25.27,28.23,0.25,2.86,98.95,162.0,24.83,105.07,0.54,0.99,0.56
2018,9,10,27.72,25.71,27.64,10.64,2.97,99.11,217.75,24.8,105.13,0.53,0.99,0.56
2018,9,11,26.94,25.05,26.9,10.78,2.06,99.12,268.69,24.98,105.17,0.61,0.99,0.58
2018,9,12,27.81,25.05,27.75,0.56,2.6,98.88,242.69,25.15,105.22,0.69,1.0,0.6
2018,9,13,27.05,24.98,26.53,8.41,2.49,98.79,268.75,25.32,105.26,0.77,1.0,0.62
2018,9,14,28.44,24.91,28.05,8.86,1.34,98.93,293.56,24.68,105.11,0.55,0.99,0.6
2018,9,15,28.15,25.05,27.8,5.4,1.7,99.04,195.0,24.03,104.97,0.34,0.98,0.58
2018,9,16,27.42,24.71,27.09,1.76,1.71,98.91,238.44,23.38,104.82,0.13,0.98,0.56
2018,9,17,27.75,24.55,27.61,0.22,2.72,98.75,325.44,23.65,104.58,0.23,0.98,0.54
2018,9,18,27.84,24.14,27.73,0.0,2.54,98.76,322.75,23.92,104.35,0.33,0.98,0.52
2018,9,19,27.65,24.43,27.56,6.06,2.48,98.76,179.69,24.18,104.11,0.43,0.98,0.5
2018,9,20,26.56,25.51,26.32,22.04,4.28,98.78,74.31,24.18,104.32,0.44,0.98,0.53
2018,9,21,26.2,25.01,25.98,7.14,5.74,99.05,120.19,24.19,104.53,0.44,0.98,0.55
2018,9,22,25.76,24.3,25.67,2.05,3.81,99.5,134.94,24.19,104.74,0.45,0.98,0.57
2018,9,23,27.07,24.12,27.16,0.01,2.32,99.49,219.19,24.0,104.21,0.4,0.98,0.53
2018,9,24,28.0,24.35,27.76,0.0,2.3,99.24,262.06,23.8,103.69,0.36,0.97,0.48
2018,9,25,27.55,24.73,27.27,0.3,1.61,99.08,228.06,23.61,103.16,0.31,0.97,0.43
2018,9,26,27.38,23.53,27.25,4.28,1.38,99.05,265.44,22.37,101.47,0.02,0.94,0.31
2018,9,27,27.48,23.43,27.2,0.43,1.77,99.12,248.69,21.13,99.77,-0.27,0.92,0.18
2018,9,28,28.43,24.12,28.01,1.77,1.39,99.18,282.81,19.89,98.08,-0.57,0.9,0.06
2018,9,29,27.84,23.95,27.52,0.1,2.2,99.19,308.25,19.07,95.27,-0.71,0.87,-0.12
2018,9,30,26.68,22.53,26.33,0.0,2.66,99.18,296.19,18.25,92.46,-0.85,0.84,-0.3
2018,10,1,26.86,21.18,26.29,0.0,2.0,99.23,266.62,17.44,89.65,-0.99,0.81,-0.47
2018,10,2,26.94,22.56,26.63,0.0,2.29,99.27,276.38,16.84,86.62,-1.06,0.79,-0.62
2018,10,3,26.81,22.6,26.36,0.0,2.33,99.27,310.06,16.24,83.59,-1.12,0.76,-0.77
2018,10,4,27.29,22.08,26.37,0.01,1.97,99.37,297.31,15.64,80.57,-1.19,0.73,-0.91
2018,10,5,26.98,21.81,26.25,0.12,1.69,99.42,318.69,15.02,77.77,-1.24,0.7,-1.0
2018,10,6,26.33,21.73,25.73,0.01,2.27,99.39,310.62,14.4,74.98,-1.29,0.68,-1.09
2018,10,7,26.41,21.55,25.73,0.01,1.95,99.36,291.69,13.78,72.19,-1.34,0.65,-1.18
2018,10,8,26.62,21.11,25.89,0.0,1.78,99.3,259.0,16.28,73.67,-0.79,0.68,-1.01
2018,10,9,25.68,19.73,25.19,0.0,2.02,99.24,147.25,18.79,75.15,-0.24,0.71,-0.84
2018,10,10,24.33,21.46,24.15,8.28,3.19,99.24,80.81,21.3,76.62,0.31,0.74,-0.67
2018,10,11,24.06,22.81,23.97,5.95,3.81,99.28,83.19,21.14,82.01,0.32,0.79,-0.34
2018,10,12,23.84,22.88,23.72,13.03,4.1,99.31,78.5,20.99,87.39,0.34,0.83,0.0
2018,10,13,23.43,22.12,23.15,5.61,6.47,99.17,29.56,20.83,92.77,0.35,0.87,0.34
2018,10,14,24.34,20.51,24.0,0.04,2.48,99.45,292.12,19.69,90.94,0.2,0.85,0.29
2018,10,15,24.37,19.02,23.51,0.0,2.24,99.59,284.0,18.55,89.1,0.05,0.82,0.25
2018,10,16,23.62,17.28,22.35,0.0,1.97,99.6,281.19,17.4,87.26,-0.1,0.8,0.21
2018,10,17,23.93,17.87,22.92,0.0,1.78,99.47,239.0,16.66,84.22,-0.17,0.77,0.13
2018,10,18,25.27,20.2,24.39,0.0,2.05,99.36,281.38,15.93,81.19,-0.24,0.74,0.05
2018,10,19,25.55,19.6,24.39,0.0,1.77,99.47,303.38,15.19,78.15,-0.31,0.71,-0.04
2018,10,20,25.14,19.61,24.1,0.0,2.1,99.6,296.0,14.8,75.48,-0.32,0.69,-0.1
2018,10,21,24.44,17.91,23.17,0.0,2.14,99.66,285.25,14.41,72.81,-0.32,0.66,-0.15
2018,10,22,24.73,18.51,23.55,0.0,1.88,99.54,294.81,14.02,70.14,-0.33,0.64,-0.21
2018,10,23,25.01,19.12,23.83,0.11,1.93,99.54,297.44,13.49,67.81,-0.37,0.62,-0.25
2018,10,24,23.3,16.85,22.14,1.0,2.67,99.62,316.31,12.95,65.49,-0.4,0.59,-0.28
2018,10,25,22.33,14.83,21.21,0.0,2.27,99.77,302.56,12.41,63.16,-0.43,0.57,-0.32
2018,10,26,22.91,14.74,20.97,0.0,1.93,99.85,318.94,12.05,60.81,-0.43,0.55,-0.35
2018,10,27,23.48,16.49,21.92,0.0,1.71,99.85,215.69,11.69,58.46,-0.43,0.53,-0.38
2018,10,28,23.4,18.4,22.83,0.0,1.77,99.81,172.38,11.32,56.1,-0.42,0.51,-0.41
2018,10,29,22.98,20.07,22.91,0.53,1.59,99.76,139.56,11.04,54.38,-0.42,0.49,-0.42
2018,10,30,22.99,20.68,23.05,0.14,2.59,99.69,54.56,10.75,52.66,-0.41,0.48,-0.43
2018,10,31,23.33,20.91,23.46,0.01,2.33,99.72,62.25,10.47,50.94,-0.4,0.46,-0.43
2018,11,1,24.47,21.27,24.23,0.0,1.68,99.68,162.25,9.98,49.08,-0.44,0.44,-0.45
2018,11,2,24.46,20.26,24.15,0.0,1.59,99.64,146.56,9.49,47.22,-0.47,0.42,-0.46
2018,11,3,24.55,19.55,24.01,0.0,1.85,99.64,234.44,9.0,45.36,-0.5,0.41,-0.48
2018,11,4,24.37,19.94,23.95,0.0,2.51,99.6,230.44,8.73,43.73,-0.5,0.39,-0.49
2018,11,5,25.18,20.59,24.65,0.01,2.24,99.53,255.44,8.46,42.1,-0.5,0.38,-0.5
2018,11,6,24.39,19.54,23.96,0.17,2.13,99.58,259.56,8.19,40.46,-0.5,0.36,-0.51
2018,11,7,22.76,19.08,22.44,1.66,2.06,99.78,210.25,7.92,39.18,-0.5,0.35,-0.52
2018,11,8,20.95,14.17,20.0,0.0,1.98,99.73,310.5,7.66,37.9,-0.5,0.34,-0.52
2018,11,9,20.94,13.3,19.44,0.0,1.62,99.6,306.5,7.4,36.62,-0.5,0.33,-0.52
2018,11,10,20.27,14.37,19.41,0.0,2.38,99.64,254.88,7.1,35.26,-0.52,0.32,-0.53
2018,11,11,21.25,15.26,20.01,0.0,2.3,99.72,264.75,6.81,33.9,-0.53,0.3,-0.54
2018,11,12,21.18,14.9,19.84,0.0,2.2,99.61,311.81,6.52,32.55,-0.55,0.29,-0.55
2018,11,13,21.55,15.29,20.17,0.0,1.71,99.42,273.12,6.25,31.36,-0.56,0.28,-0.56
2018,11,14,21.66,15.15,20.33,0.0,1.62,99.48,250.19,5.98,30.18,-0.58,0.27,-0.57
2018,11,15,22.01,15.48,20.74,0.0,2.77,99.6,275.38,5.72,28.99,-0.59,0.26,-0.58
2018,11,16,22.36,15.02,20.98,0.0,2.2,99.56,265.62,5.55,27.95,-0.6,0.25,-0.59
2018,11,17,21.4,15.45,20.43,0.0,2.64,99.54,270.0,5.38,26.91,-0.6,0.24,-0.6
2018,11,18,20.63,12.58,18.9,0.0,1.79,99.75,148.44,5.22,25.87,-0.6,0.23,-0.61
2018,11,19,21.0,14.47,19.45,0.0,1.12,99.89,176.25,5.06,25.03,-0.6,0.22,-0.62
2018,11,20,21.11,14.12,19.53,0.0,2.12,99.84,280.81,4.89,24.19,-0.61,0.22,-0.62
2018,11,21,20.72,13.59,19.19,0.0,1.9,99.92,286.88,4.73,23.36,-0.62,0.21,-0.63
2018,11,22,20.28,13.45,19.09,0.0,2.14,99.94,330.0,4.6,22.62,-0.63,0.2,-0.64
2018,11,23,19.12,12.22,18.02,0.0,2.57,99.95,308.88,4.46,21.89,-0.64,0.2,-0.65
2018,11,24,18.88,13.02,18.05,0.0,2.62,99.95,324.69,4.33,21.16,-0.65,0.19,-0.66
2018,11,25,19.05,12.05,17.8,0.0,2.05,99.92,294.69,4.2,20.5,-0.66,0.18,-0.67
2018,11,26,19.5,12.59,18.06,0.0,1.76,99.81,238.44,4.07,19.84,-0.67,0.18,-0.68
2018,11,27,20.06,15.0,19.05,0.0,1.95,99.98,115.62,3.94,19.18,-0.68,0.17,-0.7
2018,11,28,20.07,15.6,18.85,0.0,1.56,100.01,85.25,3.85,18.64,-0.7,0.17,-0.71
2018,11,29,20.72,15.59,19.15,0.0,1.38,100.05,219.25,3.77,18.1,-0.71,0.16,-0.72
2018,11,30,20.03,15.23,19.07,0.0,1.57,100.01,196.69,3.68,17.56,-0.73,0.16,-0.73
2018,12,1,19.98,14.51,18.97,0.0,1.91,99.82,302.44,3.63,17.23,-0.72,0.16,-0.74
2018,12,2,19.63,13.58,18.35,0.0,2.27,99.71,314.31,3.58,16.9,-0.71,0.15,-0.76
2018,12,3,19.49,12.08,17.73,0.0,1.41,99.84,273.06,3.53,16.57,-0.71,0.15,-0.77
2018,12,4,18.83,12.39,17.55,0.0,2.27,99.93,311.44,3.51,16.41,-0.71,0.15,-0.77
2018,12,5,17.62,11.69,16.9,0.0,2.47,99.76,324.56,3.49,16.24,-0.71,0.15,-0.78
2018,12,6,18.62,10.98,17.08,0.0,2.1,99.64,266.44,3.47,16.07,-0.71,0.15,-0.78
2018,12,7,17.65,10.13,16.19,0.0,2.13,99.69,312.25,3.42,15.86,-0.71,0.15,-0.79
2018,12,8,16.25,8.96,15.25,0.0,2.53,99.87,327.94,3.38,15.65,-0.72,0.14,-0.79
2018,12,9,16.33,7.92,14.69,0.0,2.35,99.8,326.88,3.33,15.44,-0.73,0.14,-0.8
2018,12,10,18.11,8.63,15.69,0.0,1.62,99.77,255.75,3.3,15.25,-0.74,0.14,-0.81
2018,12,11,17.55,10.97,16.05,0.0,2.54,99.74,309.25,3.26,15.06,-0.75,0.14,-0.82
2018,12,12,19.38,11.8,17.65,0.0,1.41,99.86,270.62,3.23,14.87,-0.75,0.14,-0.83
2018,12,13,19.46,13.32,18.13,0.0,1.71,99.99,272.44,6.09,16.83,-0.03,0.17,-0.7
2018,12,14,18.4,12.52,17.78,0.0,3.0,100.12,338.19,8.94,18.78,0.69,0.21,-0.58
2018,12,15,17.01,8.74,16.36,0.0,3.71,100.22,328.06,11.8,20.74,1.41,0.25,-0.45
2018,12,16,17.21,9.66,16.47,0.02,3.29,100.23,280.38,14.02,33.92,1.94,0.37,0.42
2018,12,17,15.44,12.51,15.22,18.3,3.67,100.14,290.31,16.24,47.11,2.47,0.49,1.3
2018,12,18,16.01,14.88,15.83,17.23,4.58,99.91,111.5,18.46,60.3,3.0,0.61,2.18
2018,12,19,16.3,12.35,15.68,0.02,2.2,100.04,283.44,16.94,61.23,2.6,0.6,2.22
2018,12,20,15.73,11.31,14.98,0.0,2.37,100.02,318.5,15.43,62.15,2.21,0.6,2.26
2018,12,21,15.07,8.02,13.79,0.0,2.41,99.92,307.94,13.92,63.08,1.82,0.6,2.31
2018,12,22,14.1,6.73,12.99,0.0,2.84,100.01,325.88,13.59,61.98,1.73,0.58,2.22
2018,12,23,13.83,5.53,12.62,0.0,2.98,99.99,325.56,13.27,60.89,1.64,0.57,2.14
2018,12,24,14.16,5.37,12.82,0.0,2.95,99.87,317.69,12.95,59.8,1.55,0.56,2.05
2018,12,25,14.49,5.99,13.09,0.0,2.85,99.8,309.88,12.6,58.34,1.46,0.55,1.95
2018,12,26,13.81,5.56,12.75,0.0,2.91,99.79,321.56,12.25,56.88,1.37,0.53,1.84
2018,12,27,13.69,5.9,12.87,0.0,3.2,99.75,317.12,11.9,55.43,1.28,0.52,1.73
2018,12,28,12.8,3.83,12.06,0.0,3.75,99.82,310.69,11.49,53.78,1.18,0.5,1.62
2018,12,29,12.13,3.63,11.33,0.0,3.15,100.13,320.69,11.07,52.13,1.08,0.49,1.5
2018,12,30,12.14,4.33,11.48,0.0,3.35,100.26,334.06,10.66,50.49,0.98,0.47,1.39
2018,12,31,13.09,5.24,12.21,0.0,2.99,100.23,321.0,10.33,48.91,0.98,0.45,1.3
2019,1,1,14.15,5.23,12.73,0.0,2.59,100.24,329.19,10.0,47.33,0.98,0.44,1.21
2019,1,2,14.89,5.51,13.06,0.0,2.27,100.22,318.62,9.67,45.76,0.98,0.42,1.12
2019,1,3,14.62,5.58,12.92,0.0,2.7,100.22,318.06,9.3,44.15,0.9,0.41,1.05
2019,1,4,14.92,6.18,13.24,0.0,2.32,100.3,301.12,8.92,42.55,0.82,0.39,0.99
