Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SUSMA,SSMA,SMP
2019,5,21,16.81,0.58,95.29,212.56,35.75,3.59,33.82,34.71,5.28,-0.11,-0.29,0.24
2019,5,22,17.29,0.08,95.22,237.94,36.71,3.66,34.35,33.53,4.99,-0.17,-0.38,0.23
2019,5,23,17.3,0.05,95.18,212.75,36.36,3.86,34.28,32.36,4.69,-0.23,-0.46,0.22
2019,5,24,18.11,0.22,95.14,231.44,36.12,4.96,34.49,31.37,5.33,-0.3,-0.35,0.22
2019,5,25,15.7,0.1,94.97,265.06,36.8,5.21,35.17,30.39,5.96,-0.37,-0.23,0.21
2019,5,26,16.62,0.21,94.95,254.69,36.28,3.71,34.53,29.4,6.6,-0.44,-0.11,0.21
2019,5,27,18.87,0.92,95.01,229.81,35.98,1.59,34.23,30.18,6.35,-0.42,-0.2,0.21
2019,5,28,19.59,2.11,94.98,223.12,35.8,4.0,33.91,30.96,6.11,-0.39,-0.29,0.22
2019,5,29,20.35,4.83,95.02,219.5,34.19,3.79,32.57,31.74,5.87,-0.37,-0.38,0.22
2019,5,30,19.54,0.02,94.97,216.62,35.94,4.43,33.48,32.22,6.36,-0.38,-0.34,0.23
2019,5,31,19.93,4.63,94.99,219.0,35.6,3.12,33.67,32.7,6.86,-0.39,-0.29,0.23
2019,6,1,19.76,0.69,95.05,250.25,35.15,4.52,33.44,33.19,7.35,-0.39,-0.25,0.24
2019,6,2,18.37,0.89,95.0,228.44,36.53,5.34,34.58,34.7,8.02,-0.38,-0.19,0.25
2019,6,3,20.54,2.79,95.03,208.19,35.07,4.96,33.06,36.2,8.7,-0.36,-0.13,0.26
2019,6,4,22.18,6.8,95.04,214.5,32.73,2.26,31.33,37.71,9.37,-0.34,-0.06,0.28
2019,6,5,20.18,0.65,94.88,235.5,35.88,3.35,34.01,38.8,9.17,-0.35,-0.16,0.28
2019,6,6,20.2,1.31,94.89,241.25,35.05,3.85,33.71,39.9,8.97,-0.37,-0.26,0.29
2019,6,7,20.03,0.28,95.01,214.81,34.52,4.2,32.84,40.99,8.78,-0.38,-0.36,0.29
2019,6,8,20.63,0.05,95.03,214.81,34.44,4.31,32.59,40.57,8.27,-0.45,-0.48,0.29
2019,6,9,19.62,0.09,94.86,229.19,33.77,3.55,32.83,40.15,7.76,-0.52,-0.61,0.28
2019,6,10,19.09,0.05,94.71,235.25,36.44,6.29,34.36,39.73,7.26,-0.59,-0.73,0.28
2019,6,11,19.53,0.35,94.71,246.56,36.04,3.96,34.32,40.74,7.7,-0.61,-0.73,0.28
2019,6,12,18.9,1.44,94.76,241.69,35.15,5.14,33.98,41.75,8.13,-0.64,-0.73,0.29
2019,6,13,19.57,0.58,94.85,261.25,34.83,3.16,33.41,42.76,8.57,-0.66,-0.73,0.3
2019,6,14,21.62,9.22,94.87,271.88,32.01,4.62,31.48,45.06,8.86,-0.67,-0.78,0.32
2019,6,15,20.42,1.98,94.86,214.31,33.51,4.98,32.9,47.36,9.15,-0.67,-0.83,0.33
2019,6,16,23.04,9.13,94.98,220.81,30.96,3.52,30.4,49.66,9.44,-0.68,-0.88,0.35
2019,6,17,21.12,0.08,94.95,278.25,32.62,4.24,31.19,54.61,13.26,-0.63,-0.42,0.4
2019,6,18,22.38,5.39,94.87,273.31,30.55,4.27,29.86,59.56,17.09,-0.58,0.05,0.45
2019,6,19,21.4,0.47,94.87,278.44,32.01,2.84,30.82,64.51,20.91,-0.53,0.52,0.5
2019,6,20,21.64,2.69,94.91,240.81,31.35,1.58,30.27,75.1,20.3,-0.33,0.38,0.56
2019,6,21,23.37,25.93,94.93,252.5,26.48,1.99,26.23,85.7,19.68,-0.12,0.24,0.62
2019,6,22,22.87,2.96,94.83,256.38,26.27,4.49,25.91,96.3,19.06,0.08,0.1,0.68
2019,6,23,22.01,3.56,94.91,225.5,29.69,1.75,28.27,95.72,17.55,-0.0,-0.2,0.67
2019,6,24,21.45,0.13,95.08,189.25,32.26,2.93,30.21,95.15,16.03,-0.08,-0.5,0.66
2019,6,25,22.13,0.42,95.15,181.81,32.74,4.66,30.3,94.57,14.51,-0.16,-0.8,0.64
2019,6,26,21.96,0.01,95.06,203.44,32.55,2.78,30.55,94.05,15.99,-0.25,-0.62,0.65
2019,6,27,22.55,4.26,94.85,245.94,30.65,2.48,29.76,93.53,17.46,-0.33,-0.43,0.66
2019,6,28,21.3,2.19,94.76,266.75,30.19,2.6,29.62,93.01,18.94,-0.42,-0.24,0.66
2019,6,29,22.83,2.89,94.72,250.06,27.71,3.91,27.07,98.1,19.8,-0.33,-0.14,0.7
2019,6,30,22.09,0.97,94.64,192.06,28.17,3.22,27.22,103.19,20.65,-0.24,-0.04,0.73
2019,7,1,22.6,9.88,94.59,292.75,27.27,4.58,26.64,108.29,21.5,-0.15,0.06,0.77
2019,7,2,23.23,31.13,94.54,258.25,25.59,3.5,25.51,110.22,21.61,-0.15,0.03,0.78
2019,7,3,22.57,11.67,94.65,239.44,27.36,6.3,26.88,112.16,21.72,-0.16,-0.0,0.79
2019,7,4,22.01,7.47,94.73,249.69,27.19,5.7,26.69,114.1,21.82,-0.16,-0.03,0.8
2019,7,5,22.62,30.41,94.56,250.12,25.93,4.69,25.65,115.07,21.26,-0.18,-0.2,0.8
2019,7,6,22.23,14.33,94.48,254.81,25.3,3.54,25.3,116.04,20.7,-0.2,-0.37,0.81
2019,7,7,22.41,3.29,94.68,247.81,26.88,5.95,26.73,117.01,20.13,-0.22,-0.54,0.81
2019,7,8,23.01,0.97,94.8,245.44,27.36,5.75,26.91,117.61,20.78,-0.25,-0.43,0.82
2019,7,9,23.16,20.44,94.9,237.06,25.61,4.02,25.69,118.22,21.44,-0.28,-0.33,0.82
2019,7,10,23.39,16.31,94.91,229.06,26.25,4.42,26.14,118.82,22.09,-0.31,-0.22,0.83
2019,7,11,23.31,2.6,95.04,225.19,26.19,3.69,26.01,119.65,21.8,-0.34,-0.36,0.83
2019,7,12,22.84,0.06,95.21,241.25,26.89,3.85,26.42,120.49,21.52,-0.36,-0.5,0.84
2019,7,13,23.05,7.33,95.26,239.75,26.49,4.22,26.46,121.33,21.23,-0.39,-0.64,0.84
2019,7,14,23.37,4.81,95.1,252.75,26.38,4.72,26.4,121.91,21.78,-0.42,-0.51,0.85
2019,7,15,23.0,0.47,94.97,255.44,27.23,4.34,26.95,122.49,22.33,-0.45,-0.38,0.85
2019,7,16,23.41,10.24,94.99,270.94,27.0,4.82,26.76,123.07,22.88,-0.49,-0.25,0.86
2019,7,17,24.07,18.88,94.95,304.25,26.87,2.92,26.87,126.12,23.29,-0.36,-0.16,0.88
2019,7,18,24.14,28.79,94.85,314.0,26.23,2.48,26.38,129.17,23.7,-0.23,-0.07,0.9
2019,7,19,23.55,10.65,94.76,60.25,27.5,4.05,27.08,132.21,24.1,-0.1,0.02,0.92
2019,7,20,23.73,2.68,94.87,145.25,27.24,1.98,26.76,132.64,23.91,-0.18,-0.1,0.92
2019,7,21,23.28,0.86,95.01,183.81,27.81,2.53,27.01,133.06,23.72,-0.25,-0.22,0.92
2019,7,22,23.37,4.69,95.02,189.81,27.44,2.21,26.8,133.48,23.53,-0.33,-0.35,0.92
2019,7,23,23.01,2.58,95.0,190.75,26.87,2.08,26.39,134.57,23.86,-0.22,-0.16,0.93
2019,7,24,23.37,3.39,95.02,234.88,26.82,3.49,26.48,135.65,24.2,-0.12,0.03,0.94
2019,7,25,24.03,24.27,95.02,226.62,25.57,3.2,25.62,136.73,24.53,-0.01,0.22,0.95
2019,7,26,23.7,24.35,94.72,224.44,26.25,3.03,25.91,137.71,24.65,0.06,0.26,0.96
2019,7,27,23.15,12.28,94.72,270.69,25.64,4.54,25.34,138.69,24.77,0.13,0.29,0.96
2019,7,28,23.05,25.12,94.67,277.0,25.0,2.0,24.83,139.67,24.88,0.2,0.32,0.97
2019,7,29,22.87,27.25,94.56,224.19,24.73,7.26,24.68,139.73,24.74,0.15,0.22,0.97
2019,7,30,21.6,11.85,94.8,219.94,24.21,4.52,24.32,139.8,24.6,0.1,0.12,0.97
2019,7,31,22.36,2.34,94.94,236.0,25.12,5.27,25.06,139.86,24.47,0.06,0.02,0.97
2019,8,1,22.76,3.71,94.89,250.94,25.53,5.0,25.23,139.57,24.01,-0.09,-0.32,0.96
2019,8,2,22.96,3.08,94.71,250.69,25.64,3.61,25.37,139.28,23.56,-0.24,-0.66,0.96
2019,8,3,23.09,6.71,94.68,248.25,24.92,3.63,24.91,138.99,23.11,-0.39,-1.0,0.95
2019,8,4,23.0,1.36,94.72,254.94,26.15,5.31,25.89,139.92,23.77,-0.17,-0.53,0.96
2019,8,5,22.79,10.27,94.56,254.81,25.23,3.42,25.07,140.85,24.43,0.06,-0.06,0.97
2019,8,6,23.94,50.52,94.35,290.5,25.0,3.45,25.09,141.78,25.1,0.28,0.41,0.98
2019,8,7,23.69,81.76,93.92,266.62,24.3,6.48,24.56,141.62,24.67,0.15,0.06,0.98
2019,8,8,22.7,25.47,94.22,231.88,24.65,4.41,24.81,141.46,24.25,0.02,-0.28,0.97
2019,8,9,22.93,0.33,94.78,227.44,25.73,4.22,25.58,141.3,23.82,-0.1,-0.63,0.97
2019,8,10,23.55,1.81,94.91,265.62,26.49,3.16,26.16,141.9,24.22,0.05,-0.32,0.98
2019,8,11,23.96,13.86,94.87,293.56,26.01,4.73,25.87,142.49,24.62,0.2,-0.02,0.98
2019,8,12,23.76,37.06,94.74,286.69,24.61,3.84,24.76,143.08,25.01,0.36,0.29,0.99
2019,8,13,23.77,63.1,94.69,268.5,24.96,2.8,25.04,143.12,25.04,0.32,0.3,0.99
2019,8,14,22.41,2.79,94.96,227.94,24.47,4.62,24.41,143.16,25.07,0.29,0.31,0.99
2019,8,15,23.04,0.68,95.21,222.12,25.77,2.77,25.62,143.19,25.1,0.25,0.32,0.99
2019,8,16,23.87,0.19,95.16,251.06,26.74,1.95,26.45,143.64,25.18,0.33,0.37,0.99
2019,8,17,23.67,3.49,95.16,274.88,25.52,2.29,25.67,144.08,25.25,0.4,0.42,1.0
2019,8,18,23.55,6.37,95.21,270.62,24.91,2.77,25.07,144.52,25.33,0.48,0.46,1.0
2019,8,19,23.06,1.33,95.25,250.56,25.5,1.38,25.32,144.55,25.33,0.49,0.46,1.0
2019,8,20,24.01,5.63,95.09,240.88,26.05,1.74,25.85,144.57,25.33,0.5,0.46,1.0
2019,8,21,23.39,6.0,94.97,248.31,25.83,2.53,25.75,144.59,25.33,0.51,0.46,1.0
2019,8,22,23.74,1.37,94.89,198.44,26.08,2.92,26.01,144.58,25.32,0.51,0.45,1.0
2019,8,23,23.28,10.19,94.95,196.44,24.8,1.71,24.9,144.56,25.31,0.51,0.44,1.0
2019,8,24,23.18,4.38,94.93,228.56,26.73,1.56,26.22,144.55,25.3,0.51,0.43,1.0
2019,8,25,22.94,29.63,94.92,237.88,24.73,2.23,24.69,144.35,25.19,0.39,0.34,1.0
2019,8,26,22.98,10.93,94.88,230.19,24.44,4.51,24.52,144.15,25.08,0.27,0.25,1.0
2019,8,27,22.83,3.54,94.97,257.31,25.23,3.76,24.99,143.95,24.98,0.14,0.16,0.99
2019,8,28,22.6,2.81,95.13,255.19,25.01,2.32,24.94,144.15,25.09,0.27,0.27,1.0
2019,8,29,23.24,22.54,95.1,280.44,25.2,2.68,25.14,144.35,25.2,0.4,0.38,1.0
2019,8,30,23.64,5.79,94.86,245.81,26.11,2.04,25.88,144.55,25.31,0.53,0.48,1.0
2019,8,31,24.34,3.73,94.67,138.81,25.87,3.3,25.98,144.56,25.32,0.54,0.5,1.0
2019,9,1,23.76,3.93,94.83,236.06,26.37,1.3,26.07,144.57,25.33,0.55,0.51,1.0
2019,9,2,23.96,5.11,94.78,162.88,24.76,2.36,24.9,144.58,25.34,0.56,0.52,1.0
2019,9,3,23.4,9.65,94.79,292.62,25.02,4.45,24.94,144.58,25.33,0.56,0.5,1.0
2019,9,4,23.4,20.69,94.65,264.62,25.71,2.23,25.5,144.59,25.32,0.56,0.49,1.0
2019,9,5,24.1,41.08,94.63,275.94,26.17,2.0,25.98,144.59,25.32,0.56,0.48,1.0
2019,9,6,24.66,17.56,94.51,311.5,26.16,2.48,26.15,144.39,25.2,0.46,0.4,1.0
2019,9,7,24.15,35.82,94.51,263.06,24.82,4.94,24.97,144.19,25.08,0.37,0.32,1.0
2019,9,8,24.24,26.64,94.77,257.69,25.63,4.88,25.65,143.99,24.96,0.28,0.24,0.99
2019,9,9,24.05,2.09,94.91,222.44,25.78,2.87,25.8,143.95,24.98,0.29,0.27,0.99
2019,9,10,23.74,1.06,94.97,216.31,24.76,3.62,24.97,143.92,25.01,0.3,0.3,0.99
2019,9,11,23.51,7.67,95.12,214.38,24.61,2.76,24.73,143.88,25.03,0.32,0.34,0.99
2019,9,12,23.4,4.83,95.17,200.69,24.08,4.15,24.33,143.76,25.06,0.29,0.37,0.99
2019,9,13,23.15,0.5,95.33,223.0,25.45,3.63,25.38,143.64,25.09,0.27,0.39,0.99
2019,9,14,23.01,0.01,95.36,206.94,25.02,1.38,25.05,143.52,25.12,0.24,0.42,0.99
2019,9,15,23.32,0.91,95.3,211.12,26.3,1.91,26.19,143.5,24.82,0.25,0.27,0.99
2019,9,16,24.12,1.77,95.14,141.0,26.82,1.58,26.6,143.48,24.51,0.26,0.12,0.99
2019,9,17,23.83,1.02,95.19,144.94,26.12,1.39,25.94,143.45,24.2,0.27,-0.04,0.99
2019,9,18,23.63,2.57,95.36,110.44,25.68,2.58,25.58,142.7,23.85,0.14,-0.19,0.98
2019,9,19,23.56,7.76,95.45,128.69,25.57,2.41,25.45,141.95,23.5,0.0,-0.35,0.97
2019,9,20,23.17,1.2,95.46,139.06,25.82,1.78,25.45,141.2,23.16,-0.13,-0.5,0.97
2019,9,21,22.86,0.05,95.42,131.88,25.85,1.37,25.51,141.57,23.83,-0.03,-0.16,0.97
2019,9,22,22.68,1.47,95.49,126.44,25.72,2.23,25.42,141.94,24.51,0.08,0.19,0.98
2019,9,23,23.27,11.4,95.52,97.31,25.29,3.55,25.15,142.3,25.18,0.18,0.54,0.98
2019,9,24,22.95,20.25,95.46,119.19,24.7,3.59,24.56,142.82,25.17,0.27,0.54,0.99
2019,9,25,22.91,26.33,95.71,158.31,23.93,2.62,24.06,143.35,25.16,0.35,0.54,0.99
2019,9,26,22.75,4.22,96.01,154.69,24.0,2.36,24.12,143.87,25.14,0.44,0.53,0.99
2019,9,27,22.13,1.78,96.06,197.38,24.48,2.02,24.32,143.97,25.16,0.46,0.55,0.99
2019,9,28,22.39,5.09,95.87,203.0,24.05,1.5,24.13,144.08,25.18,0.47,0.56,1.0
2019,9,29,22.4,25.41,95.92,198.12,23.84,1.49,23.95,144.19,25.2,0.49,0.57,1.0
2019,9,30,22.3,14.28,95.77,242.31,24.25,2.14,24.23,143.94,25.01,0.48,0.53,0.99
2019,10,1,22.43,3.43,95.73,265.94,23.91,3.25,24.02,143.69,24.82,0.46,0.49,0.99
2019,10,2,22.49,3.22,95.7,262.44,24.8,1.55,24.87,143.44,24.63,0.45,0.45,0.99
2019,10,3,22.35,2.18,95.66,283.12,24.71,2.69,24.77,143.22,24.72,0.45,0.51,0.99
2019,10,4,21.7,0.1,95.66,298.69,24.3,2.51,24.48,143.01,24.82,0.45,0.57,0.99
2019,10,5,21.68,0.43,95.62,293.25,24.62,1.48,24.68,142.79,24.91,0.45,0.63,0.99
2019,10,6,22.12,3.86,95.66,251.5,24.66,1.65,24.69,143.3,25.02,0.51,0.67,0.99
2019,10,7,22.3,2.81,95.71,119.75,24.55,1.5,24.55,143.81,25.12,0.57,0.72,0.99
2019,10,8,21.81,21.51,95.7,101.5,24.0,2.35,24.04,144.32,25.23,0.62,0.77,1.0
2019,10,9,21.69,3.2,95.66,196.75,24.55,1.1,24.28,144.32,25.22,0.64,0.8,1.0
2019,10,10,22.01,0.51,95.67,242.12,24.53,2.12,24.32,144.32,25.22,0.65,0.82,1.0
2019,10,11,22.0,1.64,95.67,40.25,24.26,1.78,24.16,144.32,25.22,0.67,0.84,1.0
2019,10,12,22.04,1.66,95.72,59.25,24.08,2.62,24.15,143.82,24.65,0.67,0.75,0.99
2019,10,13,21.65,1.6,95.82,54.06,23.96,2.53,23.87,143.32,24.08,0.66,0.66,0.98
2019,10,14,21.75,1.89,95.87,79.56,24.15,2.19,24.23,142.82,23.52,0.65,0.56,0.98
2019,10,15,21.22,0.07,95.91,64.56,23.61,1.91,23.58,141.76,23.44,0.64,0.59,0.97
2019,10,16,20.83,0.7,95.91,82.44,23.37,1.75,23.26,140.7,23.36,0.62,0.62,0.96
2019,10,17,21.87,1.17,95.91,109.12,23.95,1.37,23.86,139.65,23.28,0.6,0.64,0.96
2019,10,18,21.88,1.14,95.92,121.38,24.04,1.27,23.95,138.02,22.72,0.58,0.58,0.94
2019,10,19,21.22,1.73,95.97,99.25,24.26,1.31,24.14,136.4,22.15,0.55,0.51,0.93
2019,10,20,21.15,3.07,95.95,99.81,23.89,1.59,24.08,134.78,21.58,0.53,0.45,0.92
2019,10,21,20.94,0.22,95.83,119.88,24.48,1.5,24.47,136.44,22.76,0.63,0.73,0.94
2019,10,22,21.37,4.88,95.64,72.62,24.55,1.46,24.34,138.1,23.95,0.74,1.01,0.95
2019,10,23,21.58,20.02,95.47,78.44,22.8,2.36,22.89,139.76,25.14,0.84,1.28,0.97
2019,10,24,23.14,41.28,95.23,140.75,23.84,4.54,24.02,141.13,25.15,0.93,1.35,0.98
2019,10,25,20.84,7.95,95.42,234.69,22.47,3.92,22.4,142.5,25.17,1.02,1.41,0.99
2019,10,26,21.51,2.73,95.72,182.12,23.69,1.95,23.37,143.87,25.19,1.12,1.48,0.99
2019,10,27,22.06,1.82,95.81,130.25,23.92,1.17,23.85,143.13,24.56,1.15,1.43,0.99
2019,10,28,21.79,0.41,95.89,42.62,23.74,1.41,23.88,142.4,23.93,1.18,1.39,0.98
2019,10,29,21.8,0.0,95.94,133.94,24.05,1.68,24.19,141.66,23.3,1.21,1.34,0.97
2019,10,30,21.7,0.44,95.88,167.19,23.79,2.68,23.77,139.84,22.58,1.2,1.26,0.95
2019,10,31,20.79,5.78,95.85,219.56,22.87,1.92,23.2,138.02,21.85,1.2,1.17,0.94
2019,11,1,19.57,0.36,95.84,110.38,22.37,2.21,22.71,136.19,21.13,1.2,1.08,0.92
2019,11,2,20.23,0.0,95.91,22.5,22.42,1.62,22.6,133.76,20.63,1.18,1.05,0.91
2019,11,3,18.8,0.0,95.96,302.0,21.41,1.2,21.9,131.32,20.12,1.16,1.02,0.89
2019,11,4,18.99,0.0,95.97,280.31,21.23,3.19,21.77,128.88,19.62,1.14,0.98,0.87
2019,11,5,19.73,0.0,95.77,219.12,21.51,2.45,22.17,126.34,19.53,1.12,1.03,0.86
2019,11,6,18.34,0.0,95.67,186.06,20.56,3.27,21.58,123.81,19.43,1.1,1.08,0.84
2019,11,7,17.69,0.0,95.65,62.94,20.04,3.75,20.64,121.27,19.33,1.08,1.13,0.82
2019,11,8,17.73,0.05,95.62,138.81,19.67,3.5,19.75,119.2,18.73,1.08,1.08,0.81
2019,11,9,19.17,0.05,95.55,319.5,21.04,3.95,20.9,117.12,18.12,1.08,1.03,0.79
2019,11,10,20.25,0.0,95.69,342.38,22.18,2.63,22.02,115.04,17.52,1.08,0.98,0.78
2019,11,11,19.09,0.0,95.77,325.12,21.26,1.87,21.23,112.64,17.09,1.07,0.96,0.76
2019,11,12,16.93,0.0,95.95,248.19,19.58,0.95,19.97,110.23,16.66,1.06,0.94,0.74
2019,11,13,15.44,0.0,96.09,30.06,18.48,1.38,19.26,107.83,16.24,1.05,0.92,0.73
2019,11,14,14.73,0.0,96.11,124.31,17.83,0.93,18.85,105.1,15.79,1.03,0.89,0.71
2019,11,15,15.6,0.0,96.02,137.62,18.33,1.38,19.17,102.38,15.34,1.0,0.86,0.69
2019,11,16,16.56,0.0,95.99,82.31,19.07,1.55,19.69,99.65,14.9,0.98,0.83,0.67
2019,11,17,16.3,0.0,95.99,232.06,18.58,2.2,19.64,97.17,14.56,0.96,0.83,0.66
2019,11,18,16.0,0.0,96.04,183.12,17.62,2.09,18.71,94.68,14.23,0.94,0.82,0.64
2019,11,19,15.87,0.0,96.01,106.56,17.84,1.41,19.31,92.2,13.9,0.92,0.82,0.62
2019,11,20,16.63,0.0,96.0,79.44,18.66,0.71,19.44,90.03,13.59,0.9,0.8,0.61
2019,11,21,16.86,0.0,96.11,64.75,19.08,0.64,19.3,87.86,13.28,0.89,0.78,0.59
2019,11,22,16.62,0.0,96.15,160.06,18.65,1.57,19.25,85.69,12.98,0.87,0.76,0.58
2019,11,23,16.19,0.0,96.13,118.62,18.25,1.25,19.23,83.45,12.6,0.84,0.73,0.56
2019,11,24,16.2,0.0,96.05,59.0,18.15,1.89,19.26,81.2,12.23,0.82,0.7,0.55
2019,11,25,16.32,0.0,96.08,68.0,18.12,1.65,19.29,78.96,11.86,0.79,0.66,0.53
2019,11,26,16.8,0.0,96.06,88.75,18.36,0.99,19.07,76.96,11.56,0.77,0.64,0.52
2019,11,27,16.55,0.0,96.08,109.62,18.34,0.67,18.82,74.96,11.27,0.75,0.61,0.5
2019,11,28,16.61,0.0,96.08,110.81,18.22,1.16,18.68,72.96,10.97,0.72,0.58,0.49
2019,11,29,15.63,0.0,96.08,178.81,18.23,1.47,18.8,71.05,10.8,0.7,0.57,0.48
2019,11,30,16.37,0.0,96.08,134.25,18.23,2.12,19.18,69.14,10.64,0.68,0.56,0.47
2019,12,1,16.58,0.0,96.12,56.62,18.19,1.28,19.23,67.24,10.48,0.66,0.55,0.45
2019,12,2,16.6,0.0,96.15,74.25,18.4,1.09,18.84,65.7,10.16,0.64,0.51,0.44
2019,12,3,15.67,0.0,96.16,48.75,17.64,1.5,18.62,64.16,9.84,0.63,0.48,0.43
2019,12,4,14.62,0.0,96.28,44.62,16.69,3.22,17.94,62.62,9.52,0.62,0.44,0.42
2019,12,5,13.83,0.0,96.39,51.5,16.03,1.38,16.78,61.13,9.3,0.6,0.42,0.41
2019,12,6,12.02,0.0,96.34,84.38,15.05,1.28,16.1,59.64,9.08,0.58,0.4,0.4
2019,12,7,13.61,0.0,96.25,123.06,16.41,1.7,17.37,58.15,8.86,0.57,0.38,0.39
2019,12,8,15.76,0.0,96.26,122.06,18.23,1.27,18.85,56.72,8.67,0.55,0.36,0.38
2019,12,9,15.39,0.0,96.23,51.0,18.21,1.12,18.93,55.28,8.48,0.52,0.34,0.37
2019,12,10,14.94,0.0,96.06,180.25,17.37,2.08,18.44,53.85,8.29,0.5,0.32,0.36
2019,12,11,14.2,0.0,95.98,171.06,16.65,1.76,18.02,52.63,8.15,0.48,0.31,0.36
2019,12,12,14.54,0.02,96.01,132.69,17.36,1.13,18.02,51.41,8.01,0.46,0.29,0.35
2019,12,13,15.92,0.0,96.14,144.31,18.13,1.52,18.26,50.2,7.87,0.44,0.28,0.34
2019,12,14,17.26,0.0,96.26,113.38,19.7,2.45,19.56,49.13,7.8,0.42,0.29,0.33
2019,12,15,17.14,0.0,96.18,132.25,19.93,1.55,19.73,48.06,7.72,0.4,0.29,0.33
2019,12,16,16.49,0.0,96.14,133.62,19.57,2.69,19.76,46.99,7.65,0.38,0.3,0.32
2019,12,17,16.87,0.0,96.26,126.94,19.41,1.7,19.33,46.17,7.39,0.37,0.23,0.31
2019,12,18,14.99,0.0,96.32,153.94,17.23,2.48,17.18,45.34,7.13,0.35,0.17,0.31
2019,12,19,11.62,0.0,96.2,160.81,14.44,2.48,15.17,44.51,6.87,0.34,0.11,0.3
2019,12,20,11.3,0.0,96.07,211.62,13.99,2.34,15.4,43.5,6.71,0.3,0.08,0.29
2019,12,21,12.76,0.0,96.1,200.44,14.75,1.98,16.12,42.48,6.54,0.27,0.04,0.29
2019,12,22,12.89,0.0,96.12,162.44,15.65,2.02,17.01,41.47,6.38,0.24,0.01,0.28
2019,12,23,13.48,0.0,96.13,90.62,16.4,2.43,17.4,40.72,6.63,0.21,0.1,0.28
2019,12,24,13.76,0.0,96.19,71.25,16.47,1.74,17.41,39.97,6.88,0.18,0.18,0.27
2019,12,25,13.91,0.0,96.09,115.0,17.36,1.35,18.56,39.22,7.12,0.15,0.26,0.27
2019,12,26,16.5,0.19,96.0,199.0,19.01,2.04,19.08,38.99,6.76,0.15,0.17,0.27
2019,12,27,14.26,0.21,95.98,283.12,16.44,3.34,16.42,38.75,6.4,0.16,0.08,0.26
2019,12,28,4.87,0.0,96.17,67.0,10.99,1.79,11.23,38.52,6.04,0.16,-0.02,0.26
2019,12,29,5.94,0.0,96.2,152.31,11.48,1.34,12.28,37.67,5.85,0.12,-0.05,0.25
2019,12,30,7.91,0.0,96.18,82.38,13.13,2.08,13.92,36.82,5.66,0.08,-0.09,0.25
2019,12,31,9.98,0.0,96.26,90.81,14.15,1.59,14.18,35.97,5.47,0.03,-0.13,0.24
2020,1,1,13.13,0.25,96.33,104.38,16.43,1.7,16.19,37.28,6.96,0.15,0.46,0.26
2020,1,2,14.99,0.24,96.37,119.25,17.91,2.98,17.62,38.6,8.44,0.27,1.05,0.28
2020,1,3,15.98,6.54,96.13,84.25,17.23,4.49,17.17,39.91,9.93,0.39,1.63,0.29
2020,1,4,15.08,1.12,96.02,104.75,17.91,2.48,17.4,40.46,8.72,0.47,1.22,0.29
2020,1,5,13.91,0.0,96.13,144.88,16.58,2.94,16.43,41.0,7.51,0.55,0.82,0.28
2020,1,6,9.73,0.0,96.33,66.69,13.93,1.05,14.05,41.55,6.3,0.63,0.41,0.28
2020,1,7,8.65,0.0,96.2,140.88,14.08,1.73,15.17,41.38,6.79,0.66,0.64,0.28
2020,1,8,11.44,0.01,96.02,111.44,17.2,3.77,17.98,41.2,7.28,0.69,0.87,0.28
2020,1,9,15.6,0.81,96.03,188.62,17.72,2.93,17.53,41.02,7.76,0.72,1.1,0.29
2020,1,10,13.01,0.02,96.19,223.31,16.48,1.82,15.92,40.43,7.09,0.73,0.88,0.28
2020,1,11,8.93,0.0,96.28,221.38,13.56,2.38,13.46,39.83,6.43,0.73,0.66,0.27
2020,1,12,5.65,0.0,96.11,300.31,12.15,2.38,13.05,39.23,5.76,0.73,0.44,0.26
2020,1,13,6.01,0.0,95.91,229.75,13.73,1.43,15.11,37.99,5.55,0.68,0.38,0.25
2020,1,14,6.88,0.0,95.91,155.5,15.51,2.67,17.33,36.75,5.35,0.63,0.33,0.25
2020,1,15,9.12,0.0,96.01,135.19,16.9,2.06,18.26,35.51,5.14,0.58,0.28,0.24
2020,1,16,10.73,0.0,95.98,154.19,17.48,1.24,17.83,34.26,5.09,0.52,0.3,0.23
2020,1,17,12.38,0.0,96.02,151.38,17.9,4.09,18.14,33.02,5.03,0.46,0.32,0.22
2020,1,18,14.03,0.0,96.03,171.25,19.41,2.0,18.96,31.78,4.97,0.4,0.34,0.22
2020,1,19,14.48,0.0,96.05,205.94,19.26,1.6,18.83,30.99,4.77,0.38,0.27,0.21
2020,1,20,14.05,0.0,96.17,161.5,18.76,1.97,18.07,30.2,4.57,0.35,0.21,0.2
2020,1,21,12.89,0.0,96.29,164.88,18.49,2.0,18.16,29.41,4.37,0.33,0.14,0.2
2020,1,22,12.34,0.0,96.35,166.19,18.53,3.52,18.86,28.58,4.23,0.29,0.09,0.19
2020,1,23,13.15,0.01,96.19,196.5,19.33,3.07,19.6,27.75,4.1,0.25,0.03,0.19
2020,1,24,12.98,0.0,96.19,221.81,18.37,2.25,18.03,26.92,3.97,0.2,-0.02,0.18
2020,1,25,9.12,0.0,96.12,168.94,17.2,2.8,17.65,26.19,3.97,0.16,0.0,0.18
